application,repetition,multiplier,route,operation,query_repetition,nanoseconds
spring_petclinic_microservices,2,4,direct,create_visit,5,5500
spring_petclinic_microservices,2,4,direct,list_owners,5,4018
spring_petclinic_microservices,2,4,direct,list_vets,5,3998
spring_petclinic_microservices,2,4,direct,owner_details_with_visits,5,5661
spring_petclinic_microservices,2,4,direct,create_visit,6,5811
spring_petclinic_microservices,2,4,direct,list_owners,6,4078
spring_petclinic_microservices,2,4,direct,list_vets,6,3907
spring_petclinic_microservices,2,4,direct,owner_details_with_visits,6,5821
spring_petclinic_microservices,2,4,direct,create_visit,7,5550
spring_petclinic_microservices,2,4,direct,list_owners,7,3957
spring_petclinic_microservices,2,4,direct,list_vets,7,3937
spring_petclinic_microservices,2,4,direct,owner_details_with_visits,7,5811
spring_petclinic_microservices,2,4,direct,create_visit,8,5790
spring_petclinic_microservices,2,4,direct,list_owners,8,4428
spring_petclinic_microservices,2,4,direct,list_vets,8,4117
spring_petclinic_microservices,2,4,direct,owner_details_with_visits,8,5911
spring_petclinic_microservices,2,4,direct,create_visit,9,5741
spring_petclinic_microservices,2,4,direct,list_owners,9,4007
spring_petclinic_microservices,2,4,direct,list_vets,9,4017
spring_petclinic_microservices,2,4,direct,owner_details_with_visits,9,6101
spring_petclinic_microservices,2,4,direct,create_visit,10,6031
spring_petclinic_microservices,2,4,direct,list_owners,10,4178
spring_petclinic_microservices,2,4,direct,list_vets,10,3927
spring_petclinic_microservices,2,4,direct,owner_details_with_visits,10,5850
spring_petclinic_microservices,2,4,direct,create_visit,11,5810
spring_petclinic_microservices,2,4,direct,list_owners,11,4258
spring_petclinic_microservices,2,4,direct,list_vets,11,4158
spring_petclinic_microservices,2,4,direct,owner_details_with_visits,11,5991
spring_petclinic_microservices,2,4,direct,create_visit,12,10830
spring_petclinic_microservices,2,4,direct,list_owners,12,4259
spring_petclinic_microservices,2,4,direct,list_vets,12,4017
spring_petclinic_microservices,2,4,direct,owner_details_with_visits,12,5961
spring_petclinic_microservices,2,4,direct,create_visit,13,5640
spring_petclinic_microservices,2,4,direct,list_owners,13,4138
spring_petclinic_microservices,2,4,direct,list_vets,13,4047
spring_petclinic_microservices,2,4,direct,owner_details_with_visits,13,5741
spring_petclinic_microservices,2,4,direct,create_visit,14,5770
spring_petclinic_microservices,2,4,direct,list_owners,14,30957
spring_petclinic_microservices,2,4,direct,list_vets,14,6562
spring_petclinic_microservices,2,4,direct,owner_details_with_visits,14,7043
spring_petclinic_microservices,2,4,direct,create_visit,15,6191
spring_petclinic_microservices,2,4,direct,list_owners,15,4418
spring_petclinic_microservices,2,4,direct,list_vets,15,4107
spring_petclinic_microservices,2,4,direct,owner_details_with_visits,15,6201
spring_petclinic_microservices,2,4,direct,create_visit,16,5760
spring_petclinic_microservices,2,4,direct,list_owners,16,4038
spring_petclinic_microservices,2,4,direct,list_vets,16,3858
spring_petclinic_microservices,2,4,direct,owner_details_with_visits,16,6392
spring_petclinic_microservices,2,4,direct,create_visit,17,6352
spring_petclinic_microservices,2,4,direct,list_owners,17,4438
spring_petclinic_microservices,2,4,direct,list_vets,17,4058
spring_petclinic_microservices,2,4,direct,owner_details_with_visits,17,6903
spring_petclinic_microservices,2,4,direct,create_visit,18,5971
spring_petclinic_microservices,2,4,direct,list_owners,18,4078
spring_petclinic_microservices,2,4,direct,list_vets,18,3947
spring_petclinic_microservices,2,4,direct,owner_details_with_visits,18,5871
spring_petclinic_microservices,2,4,direct,create_visit,19,5591
spring_petclinic_microservices,2,4,direct,list_owners,19,4228
spring_petclinic_microservices,2,4,direct,list_vets,19,3888
spring_petclinic_microservices,2,4,direct,owner_details_with_visits,19,5800
spring_petclinic_microservices,2,4,direct,create_visit,20,5731
spring_petclinic_microservices,2,4,direct,list_owners,20,4097
spring_petclinic_microservices,2,4,direct,list_vets,20,3897
spring_petclinic_microservices,2,4,direct,owner_details_with_visits,20,5650
spring_petclinic_microservices,2,4,direct,create_visit,21,5901
spring_petclinic_microservices,2,4,direct,list_owners,21,4158
spring_petclinic_microservices,2,4,direct,list_vets,21,3967
spring_petclinic_microservices,2,4,direct,owner_details_with_visits,21,9247
spring_petclinic_microservices,2,4,direct,create_visit,22,5751
spring_petclinic_microservices,2,4,direct,list_owners,22,4088
spring_petclinic_microservices,2,4,direct,list_vets,22,4108
spring_petclinic_microservices,2,4,direct,owner_details_with_visits,22,5690
spring_petclinic_microservices,2,4,direct,create_visit,23,5621
spring_petclinic_microservices,2,4,direct,list_owners,23,4158
spring_petclinic_microservices,2,4,direct,list_vets,23,4038
spring_petclinic_microservices,2,4,direct,owner_details_with_visits,23,5661
spring_petclinic_microservices,2,4,direct,create_visit,24,5951
spring_petclinic_microservices,2,4,direct,list_owners,24,4288
spring_petclinic_microservices,2,4,direct,list_vets,24,4138
spring_petclinic_microservices,2,4,direct,owner_details_with_visits,24,5681
spring_petclinic_microservices,2,4,direct,create_visit,25,5700
spring_petclinic_microservices,2,4,direct,list_owners,25,3948
spring_petclinic_microservices,2,4,direct,list_vets,25,3867
spring_petclinic_microservices,2,4,direct,owner_details_with_visits,25,5710
spring_petclinic_microservices,2,4,direct,create_visit,26,5560
spring_petclinic_microservices,2,4,direct,list_owners,26,3958
spring_petclinic_microservices,2,4,direct,list_vets,26,3847
spring_petclinic_microservices,2,4,direct,owner_details_with_visits,26,8035
spring_petclinic_microservices,2,4,direct,create_visit,27,5610
spring_petclinic_microservices,2,4,direct,list_owners,27,4568
spring_petclinic_microservices,2,4,direct,list_vets,27,4077
spring_petclinic_microservices,2,4,direct,owner_details_with_visits,27,5971
spring_petclinic_microservices,2,4,direct,create_visit,28,5480
spring_petclinic_microservices,2,4,direct,list_owners,28,3988
spring_petclinic_microservices,2,4,direct,list_vets,28,4027
spring_petclinic_microservices,2,4,direct,owner_details_with_visits,28,5751
spring_petclinic_microservices,2,4,direct,create_visit,29,5701
spring_petclinic_microservices,2,4,direct,list_owners,29,4098
spring_petclinic_microservices,2,4,direct,list_vets,29,4117
spring_petclinic_microservices,2,4,direct,owner_details_with_visits,29,6151
spring_petclinic_microservices,2,4,direct,create_visit,30,5751
spring_petclinic_microservices,2,4,direct,list_owners,30,4519
spring_petclinic_microservices,2,4,direct,list_vets,30,4499
spring_petclinic_microservices,2,4,direct,owner_details_with_visits,30,5962
spring_petclinic_microservices,2,4,full,create_visit,0,50143
spring_petclinic_microservices,2,4,full,list_owners,0,10520
spring_petclinic_microservices,2,4,full,list_vets,0,7484
spring_petclinic_microservices,2,4,full,owner_details_with_visits,0,16861
spring_petclinic_microservices,2,4,full,create_visit,1,15549
spring_petclinic_microservices,2,4,full,list_owners,1,6893
spring_petclinic_microservices,2,4,full,list_vets,1,6341
spring_petclinic_microservices,2,4,full,owner_details_with_visits,1,14958
spring_petclinic_microservices,2,4,full,create_visit,2,13696
spring_petclinic_microservices,2,4,full,list_owners,2,6282
spring_petclinic_microservices,2,4,full,list_vets,2,6032
spring_petclinic_microservices,2,4,full,owner_details_with_visits,2,14538
spring_petclinic_microservices,2,4,full,create_visit,3,13755
spring_petclinic_microservices,2,4,full,list_owners,3,5951
spring_petclinic_microservices,2,4,full,list_vets,3,5530
spring_petclinic_microservices,2,4,full,owner_details_with_visits,3,13235
spring_petclinic_microservices,2,4,full,create_visit,4,12733
spring_petclinic_microservices,2,4,full,list_owners,4,5380
spring_petclinic_microservices,2,4,full,list_vets,4,5630
spring_petclinic_microservices,2,4,full,owner_details_with_visits,4,13946
spring_petclinic_microservices,2,4,full,create_visit,5,13274
spring_petclinic_microservices,2,4,full,list_owners,5,5741
spring_petclinic_microservices,2,4,full,list_vets,5,5420
spring_petclinic_microservices,2,4,full,owner_details_with_visits,5,13044
spring_petclinic_microservices,2,4,full,create_visit,6,12644
spring_petclinic_microservices,2,4,full,list_owners,6,5521
spring_petclinic_microservices,2,4,full,list_vets,6,5060
spring_petclinic_microservices,2,4,full,owner_details_with_visits,6,12864
spring_petclinic_microservices,2,4,full,create_visit,7,12393
spring_petclinic_microservices,2,4,full,list_owners,7,5330
spring_petclinic_microservices,2,4,full,list_vets,7,4959
spring_petclinic_microservices,2,4,full,owner_details_with_visits,7,12894
spring_petclinic_microservices,2,4,full,create_visit,8,12353
spring_petclinic_microservices,2,4,full,list_owners,8,5370
spring_petclinic_microservices,2,4,full,list_vets,8,5050
spring_petclinic_microservices,2,4,full,owner_details_with_visits,8,12593
spring_petclinic_microservices,2,4,full,create_visit,9,12504
spring_petclinic_microservices,2,4,full,list_owners,9,5761
spring_petclinic_microservices,2,4,full,list_vets,9,5119
spring_petclinic_microservices,2,4,full,owner_details_with_visits,9,12714
spring_petclinic_microservices,2,4,full,create_visit,10,12323
spring_petclinic_microservices,2,4,full,list_owners,10,5450
spring_petclinic_microservices,2,4,full,list_vets,10,5290
spring_petclinic_microservices,2,4,full,owner_details_with_visits,10,13185
spring_petclinic_microservices,2,4,full,create_visit,11,12994
spring_petclinic_microservices,2,4,full,list_owners,11,5721
spring_petclinic_microservices,2,4,full,list_vets,11,5420
spring_petclinic_microservices,2,4,full,owner_details_with_visits,11,13055
spring_petclinic_microservices,2,4,full,create_visit,12,12753
spring_petclinic_microservices,2,4,full,list_owners,12,5470
spring_petclinic_microservices,2,4,full,list_vets,12,5230
spring_petclinic_microservices,2,4,full,owner_details_with_visits,12,13004
spring_petclinic_microservices,2,4,full,create_visit,13,12513
spring_petclinic_microservices,2,4,full,list_owners,13,5480
spring_petclinic_microservices,2,4,full,list_vets,13,5079
spring_petclinic_microservices,2,4,full,owner_details_with_visits,13,12583
spring_petclinic_microservices,2,4,full,create_visit,14,12884
spring_petclinic_microservices,2,4,full,list_owners,14,5570
spring_petclinic_microservices,2,4,full,list_vets,14,5220
spring_petclinic_microservices,2,4,full,owner_details_with_visits,14,12794
spring_petclinic_microservices,2,4,full,create_visit,15,12443
spring_petclinic_microservices,2,4,full,list_owners,15,5490
spring_petclinic_microservices,2,4,full,list_vets,15,5070
spring_petclinic_microservices,2,4,full,owner_details_with_visits,15,12694
spring_petclinic_microservices,2,4,full,create_visit,16,12343
spring_petclinic_microservices,2,4,full,list_owners,16,5230
spring_petclinic_microservices,2,4,full,list_vets,16,5080
spring_petclinic_microservices,2,4,full,owner_details_with_visits,16,12744
spring_petclinic_microservices,2,4,full,create_visit,17,12413
spring_petclinic_microservices,2,4,full,list_owners,17,5340
spring_petclinic_microservices,2,4,full,list_vets,17,4899
spring_petclinic_microservices,2,4,full,owner_details_with_visits,17,12954
spring_petclinic_microservices,2,4,full,create_visit,18,12513
spring_petclinic_microservices,2,4,full,list_owners,18,5370
spring_petclinic_microservices,2,4,full,list_vets,18,5210
spring_petclinic_microservices,2,4,full,owner_details_with_visits,18,12494
spring_petclinic_microservices,2,4,full,create_visit,19,12423
spring_petclinic_microservices,2,4,full,list_owners,19,5511
spring_petclinic_microservices,2,4,full,list_vets,19,5020
spring_petclinic_microservices,2,4,full,owner_details_with_visits,19,12934
spring_petclinic_microservices,2,4,full,create_visit,20,12533
spring_petclinic_microservices,2,4,full,list_owners,20,5310
spring_petclinic_microservices,2,4,full,list_vets,20,5080
spring_petclinic_microservices,2,4,full,owner_details_with_visits,20,12804
spring_petclinic_microservices,2,4,full,create_visit,21,12383
spring_petclinic_microservices,2,4,full,list_owners,21,5270
spring_petclinic_microservices,2,4,full,list_vets,21,5200
spring_petclinic_microservices,2,4,full,owner_details_with_visits,21,13345
spring_petclinic_microservices,2,4,full,create_visit,22,13836
spring_petclinic_microservices,2,4,full,list_owners,22,5891
spring_petclinic_microservices,2,4,full,list_vets,22,5340
spring_petclinic_microservices,2,4,full,owner_details_with_visits,22,13415
spring_petclinic_microservices,2,4,full,create_visit,23,12664
spring_petclinic_microservices,2,4,full,list_owners,23,5580
spring_petclinic_microservices,2,4,full,list_vets,23,5160
spring_petclinic_microservices,2,4,full,owner_details_with_visits,23,12874
spring_petclinic_microservices,2,4,full,create_visit,24,12523
spring_petclinic_microservices,2,4,full,list_owners,24,5461
spring_petclinic_microservices,2,4,full,list_vets,24,5460
spring_petclinic_microservices,2,4,full,owner_details_with_visits,24,26950
spring_petclinic_microservices,2,4,full,create_visit,25,14718
spring_petclinic_microservices,2,4,full,list_owners,25,5821
spring_petclinic_microservices,2,4,full,list_vets,25,5610
spring_petclinic_microservices,2,4,full,owner_details_with_visits,25,13465
spring_petclinic_microservices,2,4,full,create_visit,26,12613
spring_petclinic_microservices,2,4,full,list_owners,26,5460
spring_petclinic_microservices,2,4,full,list_vets,26,5200
spring_petclinic_microservices,2,4,full,owner_details_with_visits,26,13825
spring_petclinic_microservices,2,4,full,create_visit,27,13545
spring_petclinic_microservices,2,4,full,list_owners,27,5701
spring_petclinic_microservices,2,4,full,list_vets,27,5390
spring_petclinic_microservices,2,4,full,owner_details_with_visits,27,13395
spring_petclinic_microservices,2,4,full,create_visit,28,12763
spring_petclinic_microservices,2,4,full,list_owners,28,5470
spring_petclinic_microservices,2,4,full,list_vets,28,5490
spring_petclinic_microservices,2,4,full,owner_details_with_visits,28,13125
spring_petclinic_microservices,2,4,full,create_visit,29,12844
spring_petclinic_microservices,2,4,full,list_owners,29,5360
spring_petclinic_microservices,2,4,full,list_vets,29,5300
spring_petclinic_microservices,2,4,full,owner_details_with_visits,29,13075
spring_petclinic_microservices,2,4,full,create_visit,30,12994
spring_petclinic_microservices,2,4,full,list_owners,30,5601
spring_petclinic_microservices,2,4,full,list_vets,30,5290
spring_petclinic_microservices,2,4,full,owner_details_with_visits,30,13244
spring_petclinic_microservices,2,1,direct,create_visit,0,20849
spring_petclinic_microservices,2,1,direct,list_owners,0,8456
spring_petclinic_microservices,2,1,direct,list_vets,0,5881
spring_petclinic_microservices,2,1,direct,owner_details_with_visits,0,8596
spring_petclinic_microservices,2,1,direct,create_visit,1,7564
spring_petclinic_microservices,2,1,direct,list_owners,1,4759
spring_petclinic_microservices,2,1,direct,list_vets,1,4428
spring_petclinic_microservices,2,1,direct,owner_details_with_visits,1,6772
spring_petclinic_microservices,2,1,direct,create_visit,2,6482
spring_petclinic_microservices,2,1,direct,list_owners,2,4738
spring_petclinic_microservices,2,1,direct,list_vets,2,4308
spring_petclinic_microservices,2,1,direct,owner_details_with_visits,2,6422
spring_petclinic_microservices,2,1,direct,create_visit,3,6282
spring_petclinic_microservices,2,1,direct,list_owners,3,4458
spring_petclinic_microservices,2,1,direct,list_vets,3,4067
spring_petclinic_microservices,2,1,direct,owner_details_with_visits,3,6051
spring_petclinic_microservices,2,1,direct,create_visit,4,5831
spring_petclinic_microservices,2,1,direct,list_owners,4,4148
spring_petclinic_microservices,2,1,direct,list_vets,4,4057
spring_petclinic_microservices,2,1,direct,owner_details_with_visits,4,6442
spring_petclinic_microservices,2,1,direct,create_visit,5,6021
spring_petclinic_microservices,2,1,direct,list_owners,5,4117
spring_petclinic_microservices,2,1,direct,list_vets,5,4328
spring_petclinic_microservices,2,1,direct,owner_details_with_visits,5,5861
spring_petclinic_microservices,2,1,direct,create_visit,6,6062
spring_petclinic_microservices,2,1,direct,list_owners,6,4578
spring_petclinic_microservices,2,1,direct,list_vets,6,4247
spring_petclinic_microservices,2,1,direct,owner_details_with_visits,6,6472
spring_petclinic_microservices,2,1,direct,create_visit,7,5871
spring_petclinic_microservices,2,1,direct,list_owners,7,4419
spring_petclinic_microservices,2,1,direct,list_vets,7,4208
spring_petclinic_microservices,2,1,direct,owner_details_with_visits,7,5891
spring_petclinic_microservices,2,1,direct,create_visit,8,5730
spring_petclinic_microservices,2,1,direct,list_owners,8,4268
spring_petclinic_microservices,2,1,direct,list_vets,8,4148
spring_petclinic_microservices,2,1,direct,owner_details_with_visits,8,5941
spring_petclinic_microservices,2,1,direct,create_visit,9,5901
spring_petclinic_microservices,2,1,direct,list_owners,9,4368
spring_petclinic_microservices,2,1,direct,list_vets,9,4098
spring_petclinic_microservices,2,1,direct,owner_details_with_visits,9,5901
spring_petclinic_microservices,2,1,direct,create_visit,10,5871
spring_petclinic_microservices,2,1,direct,list_owners,10,4588
spring_petclinic_microservices,2,1,direct,list_vets,10,4328
spring_petclinic_microservices,2,1,direct,owner_details_with_visits,10,5920
spring_petclinic_microservices,2,1,direct,create_visit,11,5710
spring_petclinic_microservices,2,1,direct,list_owners,11,4178
spring_petclinic_microservices,2,1,direct,list_vets,11,4208
spring_petclinic_microservices,2,1,direct,owner_details_with_visits,11,5840
spring_petclinic_microservices,2,1,direct,create_visit,12,5711
spring_petclinic_microservices,2,1,direct,list_owners,12,4158
spring_petclinic_microservices,2,1,direct,list_vets,12,4248
spring_petclinic_microservices,2,1,direct,owner_details_with_visits,12,5941
spring_petclinic_microservices,2,1,direct,create_visit,13,5911
spring_petclinic_microservices,2,1,direct,list_owners,13,4228
spring_petclinic_microservices,2,1,direct,list_vets,13,4067
spring_petclinic_microservices,2,1,direct,owner_details_with_visits,13,6161
spring_petclinic_microservices,2,1,direct,create_visit,14,5761
spring_petclinic_microservices,2,1,direct,list_owners,14,4118
spring_petclinic_microservices,2,1,direct,list_vets,14,4228
spring_petclinic_microservices,2,1,direct,owner_details_with_visits,14,5991
spring_petclinic_microservices,2,1,direct,create_visit,15,5851
spring_petclinic_microservices,2,1,direct,list_owners,15,4358
spring_petclinic_microservices,2,1,direct,list_vets,15,4178
spring_petclinic_microservices,2,1,direct,owner_details_with_visits,15,6101
spring_petclinic_microservices,2,1,direct,create_visit,16,5901
spring_petclinic_microservices,2,1,direct,list_owners,16,4298
spring_petclinic_microservices,2,1,direct,list_vets,16,4127
spring_petclinic_microservices,2,1,direct,owner_details_with_visits,16,6161
spring_petclinic_microservices,2,1,direct,create_visit,17,5901
spring_petclinic_microservices,2,1,direct,list_owners,17,4338
spring_petclinic_microservices,2,1,direct,list_vets,17,4098
spring_petclinic_microservices,2,1,direct,owner_details_with_visits,17,6152
spring_petclinic_microservices,2,1,direct,create_visit,18,5740
spring_petclinic_microservices,2,1,direct,list_owners,18,4078
spring_petclinic_microservices,2,1,direct,list_vets,18,4208
spring_petclinic_microservices,2,1,direct,owner_details_with_visits,18,5981
spring_petclinic_microservices,2,1,direct,create_visit,19,5610
spring_petclinic_microservices,2,1,direct,list_owners,19,4388
spring_petclinic_microservices,2,1,direct,list_vets,19,4108
spring_petclinic_microservices,2,1,direct,owner_details_with_visits,19,5830
spring_petclinic_microservices,2,1,direct,create_visit,20,5831
spring_petclinic_microservices,2,1,direct,list_owners,20,4288
spring_petclinic_microservices,2,1,direct,list_vets,20,4157
spring_petclinic_microservices,2,1,direct,owner_details_with_visits,20,5881
spring_petclinic_microservices,2,1,direct,create_visit,21,5680
spring_petclinic_microservices,2,1,direct,list_owners,21,4168
spring_petclinic_microservices,2,1,direct,list_vets,21,4068
spring_petclinic_microservices,2,1,direct,owner_details_with_visits,21,6302
spring_petclinic_microservices,2,1,direct,create_visit,22,5640
spring_petclinic_microservices,2,1,direct,list_owners,22,4489
spring_petclinic_microservices,2,1,direct,list_vets,22,4258
spring_petclinic_microservices,2,1,direct,owner_details_with_visits,22,6081
spring_petclinic_microservices,2,1,direct,create_visit,23,5751
spring_petclinic_microservices,2,1,direct,list_owners,23,4188
spring_petclinic_microservices,2,1,direct,list_vets,23,4128
spring_petclinic_microservices,2,1,direct,owner_details_with_visits,23,6011
spring_petclinic_microservices,2,1,direct,create_visit,24,5820
spring_petclinic_microservices,2,1,direct,list_owners,24,4138
spring_petclinic_microservices,2,1,direct,list_vets,24,4098
spring_petclinic_microservices,2,1,direct,owner_details_with_visits,24,5860
spring_petclinic_microservices,2,1,direct,create_visit,25,5551
spring_petclinic_microservices,2,1,direct,list_owners,25,4038
spring_petclinic_microservices,2,1,direct,list_vets,25,4479
spring_petclinic_microservices,2,1,direct,owner_details_with_visits,25,5911
spring_petclinic_microservices,2,1,direct,create_visit,26,5510
spring_petclinic_microservices,2,1,direct,list_owners,26,4107
spring_petclinic_microservices,2,1,direct,list_vets,26,4138
spring_petclinic_microservices,2,1,direct,owner_details_with_visits,26,6172
spring_petclinic_microservices,2,1,direct,create_visit,27,6522
spring_petclinic_microservices,2,1,direct,list_owners,27,4869
spring_petclinic_microservices,2,1,direct,list_vets,27,4368
spring_petclinic_microservices,2,1,direct,owner_details_with_visits,27,6602
spring_petclinic_microservices,2,1,direct,create_visit,28,5961
spring_petclinic_microservices,2,1,direct,list_owners,28,4328
spring_petclinic_microservices,2,1,direct,list_vets,28,4158
spring_petclinic_microservices,2,1,direct,owner_details_with_visits,28,6011
spring_petclinic_microservices,2,1,direct,create_visit,29,5811
spring_petclinic_microservices,2,1,direct,list_owners,29,4138
spring_petclinic_microservices,2,1,direct,list_vets,29,4187
spring_petclinic_microservices,2,1,direct,owner_details_with_visits,29,6402
spring_petclinic_microservices,2,1,direct,create_visit,30,5831
spring_petclinic_microservices,2,1,direct,list_owners,30,4168
spring_petclinic_microservices,2,1,direct,list_vets,30,4097
spring_petclinic_microservices,2,1,direct,owner_details_with_visits,30,5971
spring_petclinic_microservices,2,1,full,create_visit,0,30837
spring_petclinic_microservices,2,1,full,list_owners,0,9888
spring_petclinic_microservices,2,1,full,list_vets,0,7414
spring_petclinic_microservices,2,1,full,owner_details_with_visits,0,16521
spring_petclinic_microservices,2,1,full,create_visit,1,15299
spring_petclinic_microservices,2,1,full,list_owners,1,6201
spring_petclinic_microservices,2,1,full,list_vets,1,5610
spring_petclinic_microservices,2,1,full,owner_details_with_visits,1,13635
spring_petclinic_microservices,2,1,full,create_visit,2,13946
spring_petclinic_microservices,2,1,full,list_owners,2,6793
spring_petclinic_microservices,2,1,full,list_vets,2,5200
spring_petclinic_microservices,2,1,full,owner_details_with_visits,2,13094
spring_petclinic_microservices,2,1,full,create_visit,3,12884
spring_petclinic_microservices,2,1,full,list_owners,3,5651
spring_petclinic_microservices,2,1,full,list_vets,3,6122
spring_petclinic_microservices,2,1,full,owner_details_with_visits,3,13865
spring_petclinic_microservices,2,1,full,create_visit,4,13445
spring_petclinic_microservices,2,1,full,list_owners,4,6672
spring_petclinic_microservices,2,1,full,list_vets,4,5620
spring_petclinic_microservices,2,1,full,owner_details_with_visits,4,14187
spring_petclinic_microservices,2,1,full,create_visit,5,13084
spring_petclinic_microservices,2,1,full,list_owners,5,5730
spring_petclinic_microservices,2,1,full,list_vets,5,5220
spring_petclinic_microservices,2,1,full,owner_details_with_visits,5,13315
spring_petclinic_microservices,2,1,full,create_visit,6,13034
spring_petclinic_microservices,2,1,full,list_owners,6,5601
spring_petclinic_microservices,2,1,full,list_vets,6,5210
spring_petclinic_microservices,2,1,full,owner_details_with_visits,6,13095
spring_petclinic_microservices,2,1,full,create_visit,7,12934
spring_petclinic_microservices,2,1,full,list_owners,7,5611
spring_petclinic_microservices,2,1,full,list_vets,7,5140
spring_petclinic_microservices,2,1,full,owner_details_with_visits,7,12935
spring_petclinic_microservices,2,1,full,create_visit,8,12944
spring_petclinic_microservices,2,1,full,list_owners,8,5370
spring_petclinic_microservices,2,1,full,list_vets,8,5070
spring_petclinic_microservices,2,1,full,owner_details_with_visits,8,13124
spring_petclinic_microservices,2,1,full,create_visit,9,12633
spring_petclinic_microservices,2,1,full,list_owners,9,5550
spring_petclinic_microservices,2,1,full,list_vets,9,5199
spring_petclinic_microservices,2,1,full,owner_details_with_visits,9,13224
spring_petclinic_microservices,2,1,full,create_visit,10,12644
spring_petclinic_microservices,2,1,full,list_owners,10,5390
spring_petclinic_microservices,2,1,full,list_vets,10,5060
spring_petclinic_microservices,2,1,full,owner_details_with_visits,10,12604
spring_petclinic_microservices,2,1,full,create_visit,11,12102
spring_petclinic_microservices,2,1,full,list_owners,11,5330
spring_petclinic_microservices,2,1,full,list_vets,11,5170
spring_petclinic_microservices,2,1,full,owner_details_with_visits,11,12684
spring_petclinic_microservices,2,1,full,create_visit,12,12423
spring_petclinic_microservices,2,1,full,list_owners,12,5259
spring_petclinic_microservices,2,1,full,list_vets,12,4949
spring_petclinic_microservices,2,1,full,owner_details_with_visits,12,12623
spring_petclinic_microservices,2,1,full,create_visit,13,12093
spring_petclinic_microservices,2,1,full,list_owners,13,5280
spring_petclinic_microservices,2,1,full,list_vets,13,5029
spring_petclinic_microservices,2,1,full,owner_details_with_visits,13,12473
spring_petclinic_microservices,2,1,full,create_visit,14,12553
spring_petclinic_microservices,2,1,full,list_owners,14,5430
spring_petclinic_microservices,2,1,full,list_vets,14,5100
spring_petclinic_microservices,2,1,full,owner_details_with_visits,14,12413
spring_petclinic_microservices,2,1,full,create_visit,15,12213
spring_petclinic_microservices,2,1,full,list_owners,15,5160
spring_petclinic_microservices,2,1,full,list_vets,15,5049
spring_petclinic_microservices,2,1,full,owner_details_with_visits,15,12413
spring_petclinic_microservices,2,1,full,create_visit,16,12062
spring_petclinic_microservices,2,1,full,list_owners,16,5250
spring_petclinic_microservices,2,1,full,list_vets,16,5009
spring_petclinic_microservices,2,1,full,owner_details_with_visits,16,12714
spring_petclinic_microservices,2,1,full,create_visit,17,12142
spring_petclinic_microservices,2,1,full,list_owners,17,5129
spring_petclinic_microservices,2,1,full,list_vets,17,5039
spring_petclinic_microservices,2,1,full,owner_details_with_visits,17,13495
spring_petclinic_microservices,2,1,full,create_visit,18,12783
spring_petclinic_microservices,2,1,full,list_owners,18,5190
spring_petclinic_microservices,2,1,full,list_vets,18,5019
spring_petclinic_microservices,2,1,full,owner_details_with_visits,18,12594
spring_petclinic_microservices,2,1,full,create_visit,19,12924
spring_petclinic_microservices,2,1,full,list_owners,19,5460
spring_petclinic_microservices,2,1,full,list_vets,19,5209
spring_petclinic_microservices,2,1,full,owner_details_with_visits,19,12824
spring_petclinic_microservices,2,1,full,create_visit,20,12383
spring_petclinic_microservices,2,1,full,list_owners,20,5430
spring_petclinic_microservices,2,1,full,list_vets,20,5130
spring_petclinic_microservices,2,1,full,owner_details_with_visits,20,32871
spring_petclinic_microservices,2,1,full,create_visit,21,12704
spring_petclinic_microservices,2,1,full,list_owners,21,5290
spring_petclinic_microservices,2,1,full,list_vets,21,5270
spring_petclinic_microservices,2,1,full,owner_details_with_visits,21,12784
spring_petclinic_microservices,2,1,full,create_visit,22,12052
spring_petclinic_microservices,2,1,full,list_owners,22,5189
spring_petclinic_microservices,2,1,full,list_vets,22,5109
spring_petclinic_microservices,2,1,full,owner_details_with_visits,22,12563
spring_petclinic_microservices,2,1,full,create_visit,23,12473
spring_petclinic_microservices,2,1,full,list_owners,23,5410
spring_petclinic_microservices,2,1,full,list_vets,23,5160
spring_petclinic_microservices,2,1,full,owner_details_with_visits,23,12574
spring_petclinic_microservices,2,1,full,create_visit,24,12273
spring_petclinic_microservices,2,1,full,list_owners,24,5290
spring_petclinic_microservices,2,1,full,list_vets,24,5050
spring_petclinic_microservices,2,1,full,owner_details_with_visits,24,12514
spring_petclinic_microservices,2,1,full,create_visit,25,12252
spring_petclinic_microservices,2,1,full,list_owners,25,5380
spring_petclinic_microservices,2,1,full,list_vets,25,4989
spring_petclinic_microservices,2,1,full,owner_details_with_visits,25,12524
spring_petclinic_microservices,2,1,full,create_visit,26,11973
spring_petclinic_microservices,2,1,full,list_owners,26,5220
spring_petclinic_microservices,2,1,full,list_vets,26,4949
spring_petclinic_microservices,2,1,full,owner_details_with_visits,26,12814
spring_petclinic_microservices,2,1,full,create_visit,27,12273
spring_petclinic_microservices,2,1,full,list_owners,27,5410
spring_petclinic_microservices,2,1,full,list_vets,27,5080
spring_petclinic_microservices,2,1,full,owner_details_with_visits,27,12343
spring_petclinic_microservices,2,1,full,create_visit,28,12043
spring_petclinic_microservices,2,1,full,list_owners,28,5170
spring_petclinic_microservices,2,1,full,list_vets,28,5040
spring_petclinic_microservices,2,1,full,owner_details_with_visits,28,12493
spring_petclinic_microservices,2,1,full,create_visit,29,12023
