profile,case_id,phase,functional,lower_exact,upper_exact,status
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_user_timeline,repeat,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_user_timeline,restore,execution,557/600,557/600,singleton_given_empirical_observation_law
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_user_timeline,restore,reachability,1,1,singleton_given_empirical_observation_law
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_user_timeline,restore,reachability_minus_execution,43/600,43/600,singleton_given_empirical_observation_law
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_user_timeline,restore,selected,1,1,singleton_given_empirical_observation_law
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_user_timeline,restore,selected_minus_execution,43/600,43/600,singleton_given_empirical_observation_law
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_user_timeline,restore,without_completion,557/600,557/600,singleton_given_empirical_observation_law
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_user_timeline,restore,without_completion_minus_execution,0,0,singleton_given_empirical_observation_law
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_user_timeline,restore,without_deadline,1,1,singleton_given_empirical_observation_law
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_user_timeline,restore,without_deadline_minus_execution,43/600,43/600,singleton_given_empirical_observation_law
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_user_timeline,restore,without_selection,557/600,557/600,singleton_given_empirical_observation_law
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_user_timeline,restore,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_user_timeline,structure,execution,0,0,singleton_given_empirical_observation_law
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_user_timeline,structure,reachability,1,1,singleton_given_empirical_observation_law
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_user_timeline,structure,reachability_minus_execution,1,1,singleton_given_empirical_observation_law
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_user_timeline,structure,selected,1,1,singleton_given_empirical_observation_law
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_user_timeline,structure,selected_minus_execution,1,1,singleton_given_empirical_observation_law
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_user_timeline,structure,without_completion,436/477,436/477,singleton_given_empirical_observation_law
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_user_timeline,structure,without_completion_minus_execution,436/477,436/477,singleton_given_empirical_observation_law
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_user_timeline,structure,without_deadline,0,0,singleton_given_empirical_observation_law
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_user_timeline,structure,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_user_timeline,structure,without_selection,0,0,singleton_given_empirical_observation_law
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_user_timeline,structure,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--compose_post,counts,execution,1276/1393,1276/1393,singleton_given_empirical_observation_law
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--compose_post,counts,reachability,2763/2786,2763/2786,singleton_given_empirical_observation_law
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--compose_post,counts,reachability_minus_execution,211/2786,211/2786,singleton_given_empirical_observation_law
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--compose_post,counts,selected,2705/2786,1366/1393,ambiguous
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--compose_post,counts,selected_minus_execution,153/2786,90/1393,ambiguous
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--compose_post,counts,without_completion,1276/1393,2553/2786,ambiguous
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--compose_post,counts,without_completion_minus_execution,0,1/2786,ambiguous
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--compose_post,counts,without_deadline,1346/1393,1346/1393,singleton_given_empirical_observation_law
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--compose_post,counts,without_deadline_minus_execution,10/199,10/199,singleton_given_empirical_observation_law
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--compose_post,counts,without_selection,1284/1393,1284/1393,singleton_given_empirical_observation_law
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--compose_post,counts,without_selection_minus_execution,8/1393,8/1393,singleton_given_empirical_observation_law
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--compose_post,initial,execution,1051/1200,1051/1200,singleton_given_empirical_observation_law
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--compose_post,initial,reachability,74/75,74/75,singleton_given_empirical_observation_law
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--compose_post,initial,reachability_minus_execution,133/1200,133/1200,singleton_given_empirical_observation_law
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--compose_post,initial,selected,24/25,1163/1200,ambiguous
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--compose_post,initial,selected_minus_execution,101/1200,7/75,ambiguous
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--compose_post,initial,without_completion,1051/1200,263/300,ambiguous
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--compose_post,initial,without_completion_minus_execution,0,1/1200,ambiguous
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--compose_post,initial,without_deadline,229/240,229/240,singleton_given_empirical_observation_law
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--compose_post,initial,without_deadline_minus_execution,47/600,47/600,singleton_given_empirical_observation_law
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--compose_post,initial,without_selection,1067/1200,1067/1200,singleton_given_empirical_observation_law
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--compose_post,initial,without_selection_minus_execution,1/75,1/75,singleton_given_empirical_observation_law
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--compose_post,masks,execution,0,2553/2786,ambiguous
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--compose_post,masks,reachability,2763/2786,2763/2786,singleton_given_empirical_observation_law
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--compose_post,masks,reachability_minus_execution,15/199,2763/2786,ambiguous
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--compose_post,masks,selected,2705/2786,1366/1393,ambiguous
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--compose_post,masks,selected_minus_execution,153/2786,1366/1393,ambiguous
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--compose_post,masks,without_completion,1276/1393,2553/2786,ambiguous
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--compose_post,masks,without_completion_minus_execution,0,2553/2786,ambiguous
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--compose_post,masks,without_deadline,0,1366/1393,ambiguous
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--compose_post,masks,without_deadline_minus_execution,0,179/2786,ambiguous
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--compose_post,masks,without_selection,0,367/398,ambiguous
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--compose_post,masks,without_selection_minus_execution,0,17/2786,ambiguous
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--compose_post,metadata,execution,0,2553/2786,ambiguous
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--compose_post,metadata,reachability,2763/2786,2763/2786,singleton_given_empirical_observation_law
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--compose_post,metadata,reachability_minus_execution,15/199,2763/2786,ambiguous
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--compose_post,metadata,selected,2705/2786,1366/1393,ambiguous
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--compose_post,metadata,selected_minus_execution,153/2786,1366/1393,ambiguous
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--compose_post,metadata,without_completion,1276/1393,2553/2786,ambiguous
