profile,case_id,method,round,phase,status,total_ms,cpu_ms,key_check_ms,construction_ms,data_update_ms,inference_and_validation_ms,reconstructed,error
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,prepared_specialized,2,repeat,qualified,0.242822,0.244864,0.046449,0.0,0.0,0.195321,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,prepared_specialized,2,counts,qualified,0.150123,0.151956,0.02726,0.0,0.0,0.121912,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,prepared_specialized,2,masks,qualified,0.141962,0.143394,0.028453,0.0,0.0,0.112778,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,prepared_specialized,2,metadata,qualified,0.138246,0.139887,0.024216,0.0,0.0,0.113429,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,prepared_specialized,2,structure,qualified,0.236252,0.237904,0.022734,0.095422,0.0,0.117495,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,prepared_specialized,2,restore,qualified,0.240649,0.24228,0.022433,0.103314,0.0,0.11415,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,cudd_sift_once,2,initial,qualified,6.355017,6.363315,0.063424,6.03554,0.0,0.254099,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,cudd_sift_once,2,repeat,qualified,0.20127,0.203702,0.03356,0.0,0.0,0.166679,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,cudd_sift_once,2,counts,qualified,0.176463,0.178606,0.024296,0.0,0.0,0.151325,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,cudd_sift_once,2,masks,qualified,0.246276,0.24861,0.024066,0.0,0.0,0.221069,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,cudd_sift_once,2,metadata,qualified,0.156223,0.158355,0.023205,0.0,0.0,0.132177,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,cudd_sift_once,2,structure,qualified,6.33758,6.340701,0.021322,6.164132,0.0,0.150594,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,cudd_sift_once,2,restore,qualified,6.190642,6.194794,0.026219,5.98824,0.0,0.17454,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,agrum_lazy,2,initial,qualified,4.185805,4.194382,0.050596,1.907301,0.005388,2.220337,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,agrum_lazy,2,repeat,qualified,2.028421,2.031518,0.030826,0.0,0.008843,1.98743,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,agrum_lazy,2,counts,qualified,1.978477,1.981064,0.028712,0.0,0.00692,1.941573,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,agrum_lazy,2,masks,qualified,2.219045,2.222042,0.028883,0.0,0.327197,1.861814,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,agrum_lazy,2,metadata,qualified,1.900571,1.903478,0.030776,0.0,0.007271,1.861011,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,agrum_lazy,2,structure,qualified,1.244784,1.247604,0.027511,0.340367,0.005318,0.870086,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,agrum_lazy,2,restore,qualified,3.063434,3.065966,0.025277,1.144995,0.004106,1.887622,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,storm_exact,2,initial,qualified,2.103303,2.110566,0.055292,1.57763,0.001743,0.466825,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,storm_exact,2,repeat,qualified,0.300508,0.302931,0.028613,0.0,0.001612,0.269061,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,storm_exact,2,counts,qualified,0.251324,0.253526,0.024276,0.0,0.001372,0.224935,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,storm_exact,2,masks,qualified,1.794012,1.751472,0.023866,0.0,1.32976,0.439155,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,storm_exact,2,metadata,qualified,0.439485,0.441656,0.025728,0.0,0.001302,0.411493,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,storm_exact,2,structure,qualified,1.650208,1.652756,0.022704,1.20188,0.001422,0.42269,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,storm_exact,2,restore,qualified,1.30255,1.305179,0.025859,1.016344,0.001372,0.257564,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,prepared_specialized,2,initial,qualified,0.505733,0.512121,0.137615,0.153198,0.0,0.213248,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,prepared_specialized,2,repeat,qualified,0.154961,0.156703,0.026309,0.0,0.0,0.1275,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,prepared_specialized,2,counts,qualified,0.14141,0.143113,0.021332,0.0,0.0,0.119218,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,prepared_specialized,2,masks,qualified,0.159388,0.161259,0.021351,0.0,0.0,0.137344,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,prepared_specialized,2,metadata,qualified,0.132297,0.134009,0.020791,0.0,0.0,0.110816,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,prepared_specialized,2,structure,qualified,0.220589,0.22221,0.01964,0.085057,0.0,0.115182,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,prepared_specialized,2,restore,qualified,0.235992,0.237513,0.018938,0.092447,0.0,0.123904,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,cudd_controls_first,2,initial,qualified,5.052436,5.06144,0.050646,4.774312,0.0,0.225766,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,cudd_controls_first,2,repeat,qualified,0.197534,0.199576,0.031827,0.0,0.0,0.164535,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,cudd_controls_first,2,counts,qualified,0.162242,0.164384,0.025288,0.0,0.0,0.136082,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,cudd_controls_first,2,masks,qualified,0.243493,0.245625,0.025027,0.0,0.0,0.217494,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,cudd_controls_first,2,metadata,qualified,0.164785,0.166758,0.022984,0.0,0.0,0.14105,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,cudd_controls_first,2,structure,qualified,5.131213,5.133528,0.021783,4.96134,0.0,0.146668,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,cudd_controls_first,2,restore,qualified,4.79318,4.795966,0.02688,4.61905,0.0,0.145868,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,agrum_lazy,2,initial,qualified,46.699472,46.707977,0.071627,8.443217,0.008663,38.173132,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,agrum_lazy,2,repeat,qualified,37.329525,37.333909,0.052528,0.0,0.016975,37.258259,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,agrum_lazy,2,counts,qualified,37.444126,37.449862,0.050655,0.0,0.23466,37.156908,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,agrum_lazy,2,masks,qualified,41.332448,41.33826,0.050756,0.0,4.237052,37.042607,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,agrum_lazy,2,metadata,qualified,38.024501,37.997486,0.058868,0.0,0.016755,37.946685,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,agrum_lazy,2,structure,qualified,21.995805,22.000398,0.056223,4.011015,0.010736,17.915536,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,agrum_lazy,2,restore,qualified,45.075835,45.082082,0.052618,7.735032,0.007961,37.2778,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,storm_exact,2,initial,qualified,7.472401,7.480384,0.084766,4.092727,0.004176,3.288398,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,storm_exact,2,repeat,qualified,2.969293,2.972155,0.046058,0.0,0.003656,2.918307,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,storm_exact,2,counts,qualified,3.140438,3.14328,0.041813,0.0,0.219097,2.878367,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,storm_exact,2,masks,qualified,6.353444,6.356755,0.040741,0.0,3.399834,2.911076,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,storm_exact,2,metadata,qualified,2.969463,2.972086,0.041482,0.0,0.002834,2.923845,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,storm_exact,2,structure,qualified,6.689064,6.691933,0.039549,3.770577,0.003165,2.873811,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,storm_exact,2,restore,qualified,6.315177,6.318939,0.04093,3.26909,0.003385,2.999708,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,prepared_specialized,2,initial,qualified,2.499573,2.485073,0.06662,1.287528,0.0,1.143574,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,prepared_specialized,2,repeat,qualified,1.10153,1.10365,0.049564,0.0,0.0,1.050605,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,prepared_specialized,2,counts,qualified,1.070655,1.072494,0.037135,0.0,0.0,1.032598,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,prepared_specialized,2,masks,qualified,1.070485,1.072173,0.04008,0.0,0.0,1.029533,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,prepared_specialized,2,metadata,qualified,1.092587,1.094356,0.038808,0.0,0.0,1.052868,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,prepared_specialized,2,structure,qualified,1.931868,1.933824,0.036835,0.83896,0.0,1.055051,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,prepared_specialized,2,restore,qualified,2.254969,2.256863,0.055222,1.156222,0.0,1.042272,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,cudd_controls_first,2,initial,qualified,6.289879,6.298297,0.065017,4.865357,0.0,1.357883,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,cudd_controls_first,2,repeat,qualified,1.15507,1.157599,0.048573,0.0,0.0,1.105397,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,cudd_controls_first,2,counts,qualified,1.13434,1.136308,0.038347,0.0,0.0,1.095142,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,cudd_controls_first,2,masks,qualified,1.179266,1.181125,0.037436,0.0,0.0,1.140899,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,cudd_controls_first,2,metadata,qualified,1.143213,1.145191,0.036584,0.0,0.0,1.105657,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,cudd_controls_first,2,structure,qualified,6.263981,6.267292,0.035974,5.091164,0.0,1.135191,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,cudd_controls_first,2,restore,qualified,6.027398,6.03062,0.042633,4.803936,0.0,1.178796,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,cudd_sift_once,2,initial,qualified,7.691217,7.683286,0.094912,6.240836,0.0,1.353636,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,cudd_sift_once,2,repeat,qualified,1.16799,1.170369,0.047081,0.0,0.0,1.119879,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,cudd_sift_once,2,counts,qualified,1.154449,1.156939,0.037506,0.0,0.0,1.116153,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,cudd_sift_once,2,masks,qualified,1.196733,1.199092,0.037837,0.0,0.0,1.158115,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,cudd_sift_once,2,metadata,qualified,1.142462,1.1445,0.035803,0.0,0.0,1.105797,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,cudd_sift_once,2,structure,qualified,7.413613,7.41668,0.036334,6.199575,0.0,1.176452,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,cudd_sift_once,2,restore,qualified,7.218753,7.221779,0.039539,5.988901,0.0,1.189092,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,storm_exact,2,initial,qualified,6.789384,6.796207,0.060129,3.729085,0.004566,2.99328,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,storm_exact,2,repeat,qualified,2.672151,2.674724,0.040621,0.0,0.003976,2.626262,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,storm_exact,2,counts,qualified,2.889083,2.891275,0.034211,0.0,0.208691,2.645069,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,storm_exact,2,masks,qualified,5.895902,5.898854,0.034141,0.0,3.157263,2.703167,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,storm_exact,2,metadata,qualified,2.666121,2.668715,0.034151,0.0,0.002594,2.628144,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,storm_exact,2,structure,qualified,5.408867,5.41183,0.032288,2.78566,0.002814,2.586373,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,storm_exact,2,restore,qualified,6.718498,6.721326,0.03361,3.830657,0.003375,2.848994,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,prepared_specialized,2,initial,qualified,2.388699,2.395319,0.056834,1.199016,0.0,1.130805,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,prepared_specialized,2,repeat,qualified,1.057054,1.059043,0.034672,0.0,0.0,1.021412,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,prepared_specialized,2,counts,qualified,1.045497,1.047437,0.031167,0.0,0.0,1.01352,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,prepared_specialized,2,masks,qualified,1.032738,1.034537,0.034862,0.0,0.0,0.997015,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,prepared_specialized,2,metadata,qualified,1.022824,1.024472,0.02687,0.0,0.0,0.995233,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,prepared_specialized,2,structure,qualified,1.781303,1.7836,0.028042,0.701365,0.0,1.050856,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,prepared_specialized,2,restore,qualified,2.090143,2.092198,0.029323,1.066348,0.0,0.99337,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,cudd_controls_first,2,initial,qualified,6.332623,6.342293,0.059488,4.901171,0.0,1.370101,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,cudd_controls_first,2,repeat,qualified,1.169812,1.172812,0.040971,0.0,0.0,1.1278,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,cudd_controls_first,2,counts,qualified,1.129122,1.131491,0.03323,0.0,0.0,1.09473,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,cudd_controls_first,2,masks,qualified,1.172556,1.174715,0.034692,0.0,0.0,1.137034,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,cudd_controls_first,2,metadata,qualified,1.118466,1.120635,0.029794,0.0,0.0,1.08783,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,cudd_controls_first,2,structure,qualified,6.078695,6.081015,0.030936,4.942382,0.0,1.104035,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,cudd_controls_first,2,restore,qualified,5.790396,5.793478,0.032198,4.580243,0.0,1.176743,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,cudd_sift_once,2,initial,qualified,7.671167,7.680461,0.060099,6.226225,0.0,1.382739,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,cudd_sift_once,2,repeat,qualified,1.19514,1.19801,0.038808,0.0,0.0,1.155091,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,cudd_sift_once,2,counts,qualified,1.137264,1.139262,0.032409,0.0,0.0,1.103965,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,cudd_sift_once,2,masks,qualified,1.197894,1.200214,0.034191,0.0,0.0,1.162652,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,cudd_sift_once,2,metadata,qualified,1.137464,1.139583,0.029064,0.0,0.0,1.10751,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,cudd_sift_once,2,structure,qualified,7.57932,7.583147,0.032278,6.382507,0.0,1.162892,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,cudd_sift_once,2,restore,qualified,7.446803,7.450509,0.035473,6.181297,0.0,1.227909,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,agrum_lazy,2,initial,qualified,41.428772,41.437807,0.06013,7.293474,0.007612,34.064171,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,agrum_lazy,2,repeat,qualified,34.179193,34.151491,0.043174,0.0,0.019138,34.114838,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,agrum_lazy,2,counts,qualified,34.105153,34.1102,0.042854,0.0,0.242121,33.817974,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,agrum_lazy,2,masks,qualified,37.370416,37.3745,0.042133,0.0,3.48443,33.84181,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,agrum_lazy,2,metadata,qualified,33.746168,33.751627,0.042043,0.0,0.015483,33.686659,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,agrum_lazy,2,structure,qualified,21.090626,21.095132,0.040731,3.778809,0.009223,17.25948,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,agrum_lazy,2,restore,qualified,40.187934,40.192918,0.045418,6.576666,0.007191,33.555964,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,prepared_specialized,2,initial,qualified,0.436861,0.443639,0.054361,0.175892,0.0,0.204896,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,prepared_specialized,2,repeat,qualified,0.165927,0.167949,0.030686,0.0,0.0,0.13438,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,prepared_specialized,2,counts,qualified,0.146388,0.14809,0.026479,0.0,0.0,0.119248,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,prepared_specialized,2,masks,qualified,0.167059,0.168771,0.029784,0.0,0.0,0.136553,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,prepared_specialized,2,metadata,qualified,0.138596,0.140319,0.025498,0.0,0.0,0.112438,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,prepared_specialized,2,structure,qualified,0.239917,0.241398,0.023295,0.097375,0.0,0.118617,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,prepared_specialized,2,restore,qualified,0.290713,0.292375,0.027812,0.141911,0.0,0.120089,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,cudd_controls_first,2,initial,qualified,5.262489,5.271161,0.066199,4.96786,0.0,0.226197,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,cudd_controls_first,2,repeat,qualified,0.205496,0.207548,0.039809,0.0,0.0,0.164475,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,cudd_controls_first,2,counts,qualified,0.168281,0.170383,0.031817,0.0,0.0,0.135642,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,cudd_controls_first,2,masks,qualified,0.262641,0.264973,0.026249,0.0,0.0,0.235541,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,cudd_controls_first,2,metadata,qualified,0.155802,0.157494,0.030085,0.0,0.0,0.124927,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,cudd_controls_first,2,structure,qualified,5.211343,5.214858,0.025337,5.015541,0.0,0.168702,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,cudd_controls_first,2,restore,qualified,5.000799,5.004486,0.032809,4.796896,0.0,0.169392,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,cudd_sift_once,2,initial,qualified,6.521284,6.530873,0.085057,6.199565,0.0,0.233958,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,cudd_sift_once,2,repeat,qualified,0.186308,0.18866,0.035804,0.0,0.0,0.149442,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,cudd_sift_once,2,counts,qualified,0.160649,0.162531,0.029003,0.0,0.0,0.130754,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,cudd_sift_once,2,masks,qualified,0.297713,0.300477,0.02677,0.0,0.0,0.269992,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,cudd_sift_once,2,metadata,qualified,0.163173,0.164955,0.031898,0.0,0.0,0.130364,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,cudd_sift_once,2,structure,qualified,6.586521,6.590062,0.024917,6.367205,0.0,0.192196,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,cudd_sift_once,2,restore,qualified,6.271792,6.275764,0.03332,6.031284,0.0,0.205546,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,agrum_lazy,2,initial,qualified,4.562823,4.57024,0.057045,2.179795,0.005559,2.31789,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,agrum_lazy,2,repeat,qualified,2.119936,2.123044,0.035623,0.0,0.007601,2.07543,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,agrum_lazy,2,counts,qualified,2.10195,2.104587,0.049203,0.0,0.007521,2.043722,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,agrum_lazy,2,masks,qualified,2.39828,2.400967,0.039809,0.0,0.360717,1.996442,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,agrum_lazy,2,metadata,qualified,2.036922,2.03963,0.032779,0.0,0.00683,1.996011,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,agrum_lazy,2,structure,qualified,1.240907,1.243527,0.032849,0.336531,0.005097,0.864828,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,agrum_lazy,2,restore,qualified,3.376227,3.37895,0.031036,1.368798,0.004456,1.970164,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,storm_exact,2,initial,qualified,2.140867,2.147701,0.056053,1.573121,0.002103,0.507475,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,storm_exact,2,repeat,qualified,0.298444,0.301017,0.034141,0.0,0.001973,0.261158,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,storm_exact,2,counts,qualified,0.274319,0.276671,0.029413,0.0,0.001452,0.242601,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,storm_exact,2,masks,qualified,1.754021,1.745093,0.028323,0.0,1.235469,0.488908,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,storm_exact,2,metadata,qualified,0.434757,0.437009,0.034171,0.0,0.001412,0.398143,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,storm_exact,2,structure,qualified,1.648334,1.650933,0.031487,1.176632,0.001352,0.437181,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,storm_exact,2,restore,qualified,1.314006,1.316666,0.029975,0.984175,0.001352,0.296982,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,cudd_controls_first,2,initial,qualified,5.32012,5.329288,0.052688,4.985702,0.0,0.279567,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,cudd_controls_first,2,repeat,qualified,0.197434,0.200277,0.048863,0.0,0.0,0.14761,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,cudd_controls_first,2,counts,qualified,0.153979,0.155852,0.024456,0.0,0.0,0.128672,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,cudd_controls_first,2,masks,qualified,0.239706,0.242049,0.022694,0.0,0.0,0.215731,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,cudd_controls_first,2,metadata,qualified,0.148741,0.150584,0.022113,0.0,0.0,0.125827,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,cudd_controls_first,2,structure,qualified,5.25924,5.262629,0.024045,5.066542,0.0,0.166938,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,cudd_controls_first,2,restore,qualified,4.905843,4.908783,0.029133,4.713987,0.0,0.161391,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,cudd_sift_once,2,initial,qualified,6.560456,6.570962,0.05368,6.258737,0.0,0.245786,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,cudd_sift_once,2,repeat,qualified,0.207499,0.209962,0.031918,0.0,0.0,0.159948,False,
