profile,case_id,phase,method,paired_rounds,other_over_prepared_median,min_ratio,max_ratio
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,counts,storm_exact,3,2.1984336973478937,2.1820023906470727,2.3777065941888305
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,masks,cudd_controls_first,3,1.6865911661692357,1.6388418799062086,1.7289370695575068
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,masks,cudd_sift_once,3,1.7976348251605667,1.6138844597080828,1.8163756492056191
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,masks,agrum_lazy,3,17.766165969958198,17.51504558649168,18.476399225201344
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,masks,storm_exact,3,13.699108613183459,13.204267004647233,14.025146973867537
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,metadata,cudd_controls_first,3,1.112607854073029,1.0074408562208343,1.1199570105820107
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,metadata,cudd_sift_once,3,1.1412863756613756,0.930159264504446,1.388182802401496
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,metadata,agrum_lazy,3,15.028470194547422,13.016129593945163,15.23755787037037
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,metadata,storm_exact,3,3.836130401234568,3.22655724003436,4.128388176240937
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,structure,cudd_controls_first,3,20.272188081456473,19.809296739363095,20.72216500877706
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,structure,cudd_sift_once,3,24.64715675315718,24.26431051297055,24.695065876910746
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,structure,agrum_lazy,3,5.29576750536376,5.064776718117027,5.352529744784
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,structure,storm_exact,3,7.470901884861204,7.443880260977795,7.554175931343866
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,restore,cudd_controls_first,3,18.362217213130766,18.208574589782586,19.059901245430137
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,restore,cudd_sift_once,3,22.662708822850977,22.181482380425056,23.293250618214774
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,restore,agrum_lazy,3,14.762412584760547,14.431606973207339,15.177795834814575
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,restore,storm_exact,3,5.757004596410855,5.727313568691182,5.836585489817382
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,initial,cudd_controls_first,3,2.4829179912493946,2.4612458006318105,2.530489262144107
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,initial,cudd_sift_once,3,3.0157785821938927,2.9566727107811226,3.076187391514566
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,initial,agrum_lazy,3,13.02849464493705,12.809911078031803,13.171573494596794
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,initial,storm_exact,3,2.674436427734653,2.60913343909355,2.715815175841384
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,repeat,cudd_controls_first,3,1.103234164209774,1.08934077082459,1.1401332522214096
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,repeat,cudd_sift_once,3,1.114337333849529,1.0851642840039089,1.1171520532961459
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,repeat,agrum_lazy,3,34.98484006207583,34.7654608818333,35.289878755233616
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,repeat,storm_exact,3,4.4555287150830605,4.384378296520169,4.4667401252767105
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,counts,cudd_controls_first,3,1.0599040640656918,1.0486479684620782,1.064897049980096
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,counts,cudd_sift_once,3,1.0900827496252128,1.0787310364799432,1.1190764133781848
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,counts,agrum_lazy,3,35.93321249798843,35.79708296493528,36.53650149019094
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,counts,storm_exact,3,4.7931310188282925,4.753520530357694,4.918947058144165
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,masks,cudd_controls_first,3,1.1362915739054174,1.1274512717160081,1.1957093543757435
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,masks,cudd_sift_once,3,1.1342839813249759,1.1300563313769143,1.1766961352888974
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,masks,agrum_lazy,3,43.13178966650993,41.336986439991904,43.38512661548339
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,masks,storm_exact,3,9.53400361125046,9.12607265735681,9.88684191337968
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,metadata,cudd_controls_first,3,1.1014404301120142,1.0118407315461866,1.1461671768686623
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,metadata,cudd_sift_once,3,1.0932013758807337,1.0333470107460105,1.1330937253306348
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,metadata,agrum_lazy,3,36.99215101216124,33.426329705914505,37.4291058702726
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,metadata,storm_exact,3,4.670901314025678,4.123340689563395,4.679335635517626
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,structure,cudd_controls_first,3,4.058929359981599,3.977421996919312,4.139141759556995
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,structure,cudd_sift_once,3,4.816413349795688,4.684856431188424,5.043972378341707
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,structure,agrum_lazy,3,8.14466396525706,8.032916845025229,8.1934536449227
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,structure,storm_exact,3,3.4302448672876222,3.3457643914293516,3.457831192397425
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,restore,cudd_controls_first,3,2.6256064003520416,2.5503576903423606,2.6997565031342496
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,restore,cudd_sift_once,3,3.1157419663848946,3.098229341557778,3.2801383575061442
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,restore,agrum_lazy,3,13.718014995971583,13.565706494948534,13.784160796408496
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--compose_post,restore,storm_exact,3,2.4481307477595267,2.4316190962844004,2.5528101615018346
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,initial,cudd_controls_first,3,12.963375664716024,11.801515646522798,13.028638009870274
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,initial,cudd_sift_once,3,15.370718510931304,13.976384523010632,15.422948789549086
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,initial,agrum_lazy,3,11.342733652235145,10.682996768268993,11.732417041171887
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,initial,storm_exact,3,5.402740545070499,4.9797818140076995,5.442058616419397
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,repeat,cudd_controls_first,3,1.1061941810146396,0.9191467544823982,1.114848680874871
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,repeat,cudd_sift_once,3,1.078629960408802,1.0273651829686121,1.1248317219434585
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,repeat,agrum_lazy,3,13.361184444405593,11.513687521259657,13.666800939140042
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,repeat,storm_exact,3,2.222634054233614,1.8307953206572376,2.4832945861338733
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,counts,cudd_controls_first,3,1.0653385344106994,1.0295366589516337,1.0808326902348957
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,counts,cudd_sift_once,3,1.048025532561615,1.0148279171292551,1.4251784199549724
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,counts,agrum_lazy,3,14.260855929598755,14.184503153575319,14.43006384213581
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,counts,storm_exact,3,2.349524532345194,2.1863269079763925,2.3801817737049094
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,masks,cudd_controls_first,3,1.688901260848207,1.5613899767938242,1.7043429359505653
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,masks,cudd_sift_once,3,1.601858484692272,1.5931553954478468,1.6579848528169905
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,masks,agrum_lazy,3,17.597353856230555,17.27123963535052,17.789179816427772
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,masks,storm_exact,3,13.263977130462145,13.15505485508433,13.415856002021398
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,metadata,cudd_controls_first,3,1.1223641504213986,0.9698004093865653,1.3440144320773342
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,metadata,cudd_sift_once,3,1.1005958285255437,0.9457650778010428,1.1179890397903265
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,metadata,agrum_lazy,3,15.148079920646166,13.036193760667217,15.337594880697097
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,metadata,storm_exact,3,3.837081722302071,3.382236845963906,4.108649035025018
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,structure,cudd_controls_first,3,20.167045732880787,20.117612778573047,20.38804974865251
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,structure,cudd_sift_once,3,24.317000289426545,24.273386441481897,24.599276340191135
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,structure,agrum_lazy,3,5.235702719827283,5.193397638514682,5.342586235469589
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,structure,storm_exact,3,7.524417431300307,7.374875102542271,7.667582092379081
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,restore,cudd_controls_first,3,18.809568657724597,18.60803812823657,19.023500600824423
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,restore,cudd_sift_once,3,22.95870282767747,17.790470940718993,23.175933609958506
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,restore,agrum_lazy,3,14.414006053876458,14.388302041030602,14.860422657531602
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_home_timeline,restore,storm_exact,3,5.662941301735546,5.625474821789492,5.741437807584676
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_user_timeline,initial,cudd_controls_first,3,3.1274210265621987,3.11013892779116,3.262570773888136
