profile,placement,failure_law,repetition,method,actual_shared_learner_request_file_bytes,actual_health_input_bytes,minimal_endpoint_request_projection_bytes,learner_request_rows,health_ticks,trace_input_bytes_for_model,shared_parse_seconds_measured,shared_stability_episode_age_construction_seconds,method_fit_or_estimation_seconds,deployment_routing_knowledge_required,shared_acquisition_cost_recorded_separately,isolated_endpoint_io_time_measured
opentelemetry_demo,colocated,N,16,all_calibration_endpoint,944694,0,31538,1200,0,0,0.06882042499999841,0,0.0006176229999965699,False,True,False
opentelemetry_demo,colocated,N,17,learner_state_only,944693,165739,,3840,900,0,0.06919705399999998,0.19808862300000385,0.06270434900000055,True,True,False
opentelemetry_demo,colocated,N,17,temporal_logit_lower,944693,165739,,3840,900,0,0.06919705399999998,0.19808862300000385,0.24246109899999624,True,True,False
opentelemetry_demo,colocated,N,17,temporal_logit_midpoint,944693,165739,,3840,900,0,0.06919705399999998,0.19808862300000385,0.27082919800000127,True,True,False
opentelemetry_demo,colocated,N,17,temporal_logit_upper,944693,165739,,3840,900,0,0.06919705399999998,0.19808862300000385,0.25180835900000886,True,True,False
opentelemetry_demo,colocated,N,17,source_500ms_failover,944693,165739,,3840,900,0,0.06919705399999998,0.19808862300000385,0.00018242599999496178,True,True,False
opentelemetry_demo,colocated,N,17,matched_stable_endpoint,944693,165739,,3840,900,0,0.06919705399999998,0.19808862300000385,3.442199999881268e-05,False,True,False
opentelemetry_demo,colocated,N,17,all_calibration_endpoint,944693,0,31510,1200,0,0,0.06919705399999998,0,0.0006275980000083337,False,True,False
opentelemetry_demo,colocated,N,18,learner_state_only,944693,166360,,3840,901,0,0.07179554799999721,0.19724814299999593,0.07193571999999904,True,True,False
opentelemetry_demo,colocated,N,18,temporal_logit_lower,944693,166360,,3840,901,0,0.07179554799999721,0.19724814299999593,0.2539628979999975,True,True,False
opentelemetry_demo,colocated,N,18,temporal_logit_midpoint,944693,166360,,3840,901,0,0.07179554799999721,0.19724814299999593,0.25931940699999245,True,True,False
opentelemetry_demo,colocated,N,18,temporal_logit_upper,944693,166360,,3840,901,0,0.07179554799999721,0.19724814299999593,0.2672444239999976,True,True,False
opentelemetry_demo,colocated,N,18,source_500ms_failover,944693,166360,,3840,901,0,0.07179554799999721,0.19724814299999593,0.00017064700000446464,True,True,False
