application,placement,law,repetition,operation,status,attempts,successes,lower_exact,upper_exact,b0_exact,success_excluded,failure_excluded,incompatible_attempts,incompatible_fraction,fully_observed_attempts,fully_observed_mismatches,ambiguous_attempts,aggregate_excess_above_upper_count,aggregate_deficit_below_lower_count,aggregate_contains_b0,incompatible_despite_aggregate_containment,ablation_without_selection_incompatible_attempts
spring_petclinic_microservices,split,ND,0,create_visit,audited,900,817,269/300,269/300,817/900,10,0,10,0.011111111111111112,817,10,0,10,0,False,False,4
spring_petclinic_microservices,split,ND,0,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,ND,0,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,ND,0,owner_details_with_visits,audited,900,847,419/450,419/450,847/900,9,0,9,0.01,847,9,0,9,0,False,False,2
spring_petclinic_microservices,split,ND,1,create_visit,audited,900,820,269/300,269/300,41/45,13,0,13,0.014444444444444444,820,13,0,13,0,False,False,8
spring_petclinic_microservices,split,ND,1,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,ND,1,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,ND,1,owner_details_with_visits,audited,900,814,401/450,401/450,407/450,12,0,12,0.013333333333333334,814,12,0,12,0,False,False,7
spring_petclinic_microservices,split,ND,2,create_visit,audited,900,818,9/10,9/10,409/450,8,0,8,0.008888888888888889,818,8,0,8,0,False,False,2
spring_petclinic_microservices,split,ND,2,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,ND,2,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,ND,2,owner_details_with_visits,audited,900,803,397/450,397/450,803/900,9,0,9,0.01,803,9,0,9,0,False,False,4
spring_petclinic_microservices,split,ND,3,create_visit,audited,900,839,829/900,829/900,839/900,10,0,10,0.011111111111111112,839,10,0,10,0,False,False,3
spring_petclinic_microservices,split,ND,3,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,ND,3,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,ND,3,owner_details_with_visits,audited,900,839,23/25,23/25,839/900,11,0,11,0.012222222222222223,839,11,0,11,0,False,False,6
spring_petclinic_microservices,split,ND,4,create_visit,audited,900,859,169/180,169/180,859/900,14,0,14,0.015555555555555555,859,14,0,14,0,False,False,7
spring_petclinic_microservices,split,ND,4,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,ND,4,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,ND,4,owner_details_with_visits,audited,900,821,407/450,407/450,821/900,7,0,7,0.0077777777777777776,821,7,0,7,0,False,False,6
spring_petclinic_microservices,split,ND,5,create_visit,audited,900,827,137/150,137/150,827/900,5,0,5,0.005555555555555556,827,5,0,5,0,False,False,3
spring_petclinic_microservices,split,ND,5,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,ND,5,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,ND,5,owner_details_with_visits,audited,900,834,11/12,11/12,139/150,9,0,9,0.01,834,9,0,9,0,False,False,4
spring_petclinic_microservices,split,ND,6,create_visit,audited,900,852,421/450,421/450,71/75,10,0,10,0.011111111111111112,852,10,0,10,0,False,False,6
spring_petclinic_microservices,split,ND,6,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,ND,6,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,ND,6,owner_details_with_visits,audited,900,846,93/100,93/100,47/50,9,0,9,0.01,846,9,0,9,0,False,False,3
spring_petclinic_microservices,split,ND,7,create_visit,audited,900,846,93/100,93/100,47/50,9,0,9,0.01,846,9,0,9,0,False,False,5
spring_petclinic_microservices,split,ND,7,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,ND,7,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,ND,7,owner_details_with_visits,audited,900,844,839/900,839/900,211/225,5,0,5,0.005555555555555556,844,5,0,5,0,False,False,1
spring_petclinic_microservices,split,ND,8,create_visit,audited,900,834,83/90,83/90,139/150,4,0,4,0.0044444444444444444,834,4,0,4,0,False,False,2
spring_petclinic_microservices,split,ND,8,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,ND,8,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,ND,8,owner_details_with_visits,audited,900,845,833/900,833/900,169/180,12,0,12,0.013333333333333334,845,12,0,12,0,False,False,6
spring_petclinic_microservices,split,ND,9,create_visit,audited,900,840,23/25,23/25,14/15,12,0,12,0.013333333333333334,840,12,0,12,0,False,False,5
spring_petclinic_microservices,split,ND,9,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,ND,9,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,ND,9,owner_details_with_visits,audited,900,848,841/900,841/900,212/225,7,0,7,0.0077777777777777776,848,7,0,7,0,False,False,3
