profile,case_id,functional,lower_exact,upper_exact,status,model_sha256
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r8--create_visit,without_completion_minus_execution,1/450,1/45,ambiguous,a0b74c74de9d2ea11d28099516b3e4c6dec78d9264708dfbfb0f8905934d8151
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r8--create_visit,without_deadline,757/900,79/90,ambiguous,a0b74c74de9d2ea11d28099516b3e4c6dec78d9264708dfbfb0f8905934d8151
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r8--create_visit,without_deadline_minus_execution,0,11/300,ambiguous,a0b74c74de9d2ea11d28099516b3e4c6dec78d9264708dfbfb0f8905934d8151
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r8--create_visit,without_selection,763/900,763/900,singleton_given_empirical_observation_law,a0b74c74de9d2ea11d28099516b3e4c6dec78d9264708dfbfb0f8905934d8151
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r8--create_visit,without_selection_minus_execution,1/150,1/150,singleton_given_empirical_observation_law,a0b74c74de9d2ea11d28099516b3e4c6dec78d9264708dfbfb0f8905934d8151
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r8--list_owners,execution,1,1,singleton_given_empirical_observation_law,54c039fc0f052ed2b66b189cc6ba93f0d19f6fe727ecc9688e388c4249732b70
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r8--list_owners,reachability,1,1,singleton_given_empirical_observation_law,54c039fc0f052ed2b66b189cc6ba93f0d19f6fe727ecc9688e388c4249732b70
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r8--list_owners,reachability_minus_execution,0,0,singleton_given_empirical_observation_law,54c039fc0f052ed2b66b189cc6ba93f0d19f6fe727ecc9688e388c4249732b70
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r8--list_owners,selected,1,1,singleton_given_empirical_observation_law,54c039fc0f052ed2b66b189cc6ba93f0d19f6fe727ecc9688e388c4249732b70
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r8--list_owners,selected_minus_execution,0,0,singleton_given_empirical_observation_law,54c039fc0f052ed2b66b189cc6ba93f0d19f6fe727ecc9688e388c4249732b70
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r8--list_owners,without_completion,1,1,singleton_given_empirical_observation_law,54c039fc0f052ed2b66b189cc6ba93f0d19f6fe727ecc9688e388c4249732b70
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r8--list_owners,without_completion_minus_execution,0,0,singleton_given_empirical_observation_law,54c039fc0f052ed2b66b189cc6ba93f0d19f6fe727ecc9688e388c4249732b70
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r8--list_owners,without_deadline,1,1,singleton_given_empirical_observation_law,54c039fc0f052ed2b66b189cc6ba93f0d19f6fe727ecc9688e388c4249732b70
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r8--list_owners,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law,54c039fc0f052ed2b66b189cc6ba93f0d19f6fe727ecc9688e388c4249732b70
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r8--list_owners,without_selection,1,1,singleton_given_empirical_observation_law,54c039fc0f052ed2b66b189cc6ba93f0d19f6fe727ecc9688e388c4249732b70
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r8--list_owners,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law,54c039fc0f052ed2b66b189cc6ba93f0d19f6fe727ecc9688e388c4249732b70
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r8--list_vets,execution,1,1,singleton_given_empirical_observation_law,422ccf660287e68f0e0a690df797f89644b1fbb02658607626332e876169d558
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r8--list_vets,reachability,1,1,singleton_given_empirical_observation_law,422ccf660287e68f0e0a690df797f89644b1fbb02658607626332e876169d558
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r8--list_vets,reachability_minus_execution,0,0,singleton_given_empirical_observation_law,422ccf660287e68f0e0a690df797f89644b1fbb02658607626332e876169d558
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r8--list_vets,selected,1,1,singleton_given_empirical_observation_law,422ccf660287e68f0e0a690df797f89644b1fbb02658607626332e876169d558
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r8--list_vets,selected_minus_execution,0,0,singleton_given_empirical_observation_law,422ccf660287e68f0e0a690df797f89644b1fbb02658607626332e876169d558
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r8--list_vets,without_completion,1,1,singleton_given_empirical_observation_law,422ccf660287e68f0e0a690df797f89644b1fbb02658607626332e876169d558
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r8--list_vets,without_completion_minus_execution,0,0,singleton_given_empirical_observation_law,422ccf660287e68f0e0a690df797f89644b1fbb02658607626332e876169d558
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r8--list_vets,without_deadline,1,1,singleton_given_empirical_observation_law,422ccf660287e68f0e0a690df797f89644b1fbb02658607626332e876169d558
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r8--list_vets,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law,422ccf660287e68f0e0a690df797f89644b1fbb02658607626332e876169d558
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r8--list_vets,without_selection,1,1,singleton_given_empirical_observation_law,422ccf660287e68f0e0a690df797f89644b1fbb02658607626332e876169d558
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r8--list_vets,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law,422ccf660287e68f0e0a690df797f89644b1fbb02658607626332e876169d558
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r8--owner_details_with_visits,execution,769/900,769/900,singleton_given_empirical_observation_law,7748f8df77d763f32a2457b8e4c12ebd3766810ce53aa0a79abdf5b8aae9d016
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r8--owner_details_with_visits,reachability,811/900,811/900,singleton_given_empirical_observation_law,7748f8df77d763f32a2457b8e4c12ebd3766810ce53aa0a79abdf5b8aae9d016
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r8--owner_details_with_visits,reachability_minus_execution,7/150,7/150,singleton_given_empirical_observation_law,7748f8df77d763f32a2457b8e4c12ebd3766810ce53aa0a79abdf5b8aae9d016
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r8--owner_details_with_visits,selected,79/90,403/450,ambiguous,7748f8df77d763f32a2457b8e4c12ebd3766810ce53aa0a79abdf5b8aae9d016
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r8--owner_details_with_visits,selected_minus_execution,7/300,37/900,ambiguous,7748f8df77d763f32a2457b8e4c12ebd3766810ce53aa0a79abdf5b8aae9d016
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r8--owner_details_with_visits,without_completion,769/900,157/180,ambiguous,7748f8df77d763f32a2457b8e4c12ebd3766810ce53aa0a79abdf5b8aae9d016
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r8--owner_details_with_visits,without_completion_minus_execution,0,4/225,ambiguous,7748f8df77d763f32a2457b8e4c12ebd3766810ce53aa0a79abdf5b8aae9d016
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r8--owner_details_with_visits,without_deadline,769/900,79/90,ambiguous,7748f8df77d763f32a2457b8e4c12ebd3766810ce53aa0a79abdf5b8aae9d016
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r8--owner_details_with_visits,without_deadline_minus_execution,0,7/300,ambiguous,7748f8df77d763f32a2457b8e4c12ebd3766810ce53aa0a79abdf5b8aae9d016
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r8--owner_details_with_visits,without_selection,43/50,43/50,singleton_given_empirical_observation_law,7748f8df77d763f32a2457b8e4c12ebd3766810ce53aa0a79abdf5b8aae9d016
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r8--owner_details_with_visits,without_selection_minus_execution,1/180,1/180,singleton_given_empirical_observation_law,7748f8df77d763f32a2457b8e4c12ebd3766810ce53aa0a79abdf5b8aae9d016
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r9--create_visit,execution,64/75,64/75,singleton_given_empirical_observation_law,1cd1a4197f08159ef0e813faf9e5ff74b421f92bde4312c01f9aafefa5e3a3eb
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r9--create_visit,reachability,817/900,817/900,singleton_given_empirical_observation_law,1cd1a4197f08159ef0e813faf9e5ff74b421f92bde4312c01f9aafefa5e3a3eb
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r9--create_visit,reachability_minus_execution,49/900,49/900,singleton_given_empirical_observation_law,1cd1a4197f08159ef0e813faf9e5ff74b421f92bde4312c01f9aafefa5e3a3eb
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r9--create_visit,selected,401/450,809/900,ambiguous,1cd1a4197f08159ef0e813faf9e5ff74b421f92bde4312c01f9aafefa5e3a3eb
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r9--create_visit,selected_minus_execution,17/450,41/900,ambiguous,1cd1a4197f08159ef0e813faf9e5ff74b421f92bde4312c01f9aafefa5e3a3eb
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r9--create_visit,without_completion,257/300,389/450,ambiguous,1cd1a4197f08159ef0e813faf9e5ff74b421f92bde4312c01f9aafefa5e3a3eb
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r9--create_visit,without_completion_minus_execution,1/300,1/90,ambiguous,1cd1a4197f08159ef0e813faf9e5ff74b421f92bde4312c01f9aafefa5e3a3eb
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r9--create_visit,without_deadline,64/75,799/900,ambiguous,1cd1a4197f08159ef0e813faf9e5ff74b421f92bde4312c01f9aafefa5e3a3eb
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r9--create_visit,without_deadline_minus_execution,0,31/900,ambiguous,1cd1a4197f08159ef0e813faf9e5ff74b421f92bde4312c01f9aafefa5e3a3eb
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r9--create_visit,without_selection,43/50,43/50,singleton_given_empirical_observation_law,1cd1a4197f08159ef0e813faf9e5ff74b421f92bde4312c01f9aafefa5e3a3eb
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r9--create_visit,without_selection_minus_execution,1/150,1/150,singleton_given_empirical_observation_law,1cd1a4197f08159ef0e813faf9e5ff74b421f92bde4312c01f9aafefa5e3a3eb
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r9--list_owners,execution,1,1,singleton_given_empirical_observation_law,4bac2ec140ec0b0abeed391583a18317b3c03a0bade09827a3d5885c09c43ac6
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r9--list_owners,reachability,1,1,singleton_given_empirical_observation_law,4bac2ec140ec0b0abeed391583a18317b3c03a0bade09827a3d5885c09c43ac6
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r9--list_owners,reachability_minus_execution,0,0,singleton_given_empirical_observation_law,4bac2ec140ec0b0abeed391583a18317b3c03a0bade09827a3d5885c09c43ac6
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r9--list_owners,selected,1,1,singleton_given_empirical_observation_law,4bac2ec140ec0b0abeed391583a18317b3c03a0bade09827a3d5885c09c43ac6
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r9--list_owners,selected_minus_execution,0,0,singleton_given_empirical_observation_law,4bac2ec140ec0b0abeed391583a18317b3c03a0bade09827a3d5885c09c43ac6
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r9--list_owners,without_completion,1,1,singleton_given_empirical_observation_law,4bac2ec140ec0b0abeed391583a18317b3c03a0bade09827a3d5885c09c43ac6
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r9--list_owners,without_completion_minus_execution,0,0,singleton_given_empirical_observation_law,4bac2ec140ec0b0abeed391583a18317b3c03a0bade09827a3d5885c09c43ac6
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r9--list_owners,without_deadline,1,1,singleton_given_empirical_observation_law,4bac2ec140ec0b0abeed391583a18317b3c03a0bade09827a3d5885c09c43ac6
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r9--list_owners,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law,4bac2ec140ec0b0abeed391583a18317b3c03a0bade09827a3d5885c09c43ac6
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r9--list_owners,without_selection,1,1,singleton_given_empirical_observation_law,4bac2ec140ec0b0abeed391583a18317b3c03a0bade09827a3d5885c09c43ac6
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r9--list_owners,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law,4bac2ec140ec0b0abeed391583a18317b3c03a0bade09827a3d5885c09c43ac6
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r9--list_vets,execution,1,1,singleton_given_empirical_observation_law,c3cd97ee31df7327df3d56e8cd543654cfaf51ed3609bae33d9bafe78ca02618
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r9--list_vets,reachability,1,1,singleton_given_empirical_observation_law,c3cd97ee31df7327df3d56e8cd543654cfaf51ed3609bae33d9bafe78ca02618
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r9--list_vets,reachability_minus_execution,0,0,singleton_given_empirical_observation_law,c3cd97ee31df7327df3d56e8cd543654cfaf51ed3609bae33d9bafe78ca02618
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r9--list_vets,selected,1,1,singleton_given_empirical_observation_law,c3cd97ee31df7327df3d56e8cd543654cfaf51ed3609bae33d9bafe78ca02618
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r9--list_vets,selected_minus_execution,0,0,singleton_given_empirical_observation_law,c3cd97ee31df7327df3d56e8cd543654cfaf51ed3609bae33d9bafe78ca02618
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r9--list_vets,without_completion,1,1,singleton_given_empirical_observation_law,c3cd97ee31df7327df3d56e8cd543654cfaf51ed3609bae33d9bafe78ca02618
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r9--list_vets,without_completion_minus_execution,0,0,singleton_given_empirical_observation_law,c3cd97ee31df7327df3d56e8cd543654cfaf51ed3609bae33d9bafe78ca02618
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r9--list_vets,without_deadline,1,1,singleton_given_empirical_observation_law,c3cd97ee31df7327df3d56e8cd543654cfaf51ed3609bae33d9bafe78ca02618
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r9--list_vets,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law,c3cd97ee31df7327df3d56e8cd543654cfaf51ed3609bae33d9bafe78ca02618
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r9--list_vets,without_selection,1,1,singleton_given_empirical_observation_law,c3cd97ee31df7327df3d56e8cd543654cfaf51ed3609bae33d9bafe78ca02618
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r9--list_vets,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law,c3cd97ee31df7327df3d56e8cd543654cfaf51ed3609bae33d9bafe78ca02618
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r9--owner_details_with_visits,execution,389/450,389/450,singleton_given_empirical_observation_law,4eeb546427cd11416613f7e93e6cc0276e7c1066813df2e0060feeb88fca91c1
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r9--owner_details_with_visits,reachability,829/900,829/900,singleton_given_empirical_observation_law,4eeb546427cd11416613f7e93e6cc0276e7c1066813df2e0060feeb88fca91c1
