profile,case_id,method,round,status,execution_status,cold_ms,cold_cpu_ms,warm_1_ms,warm_2_ms,warm_3_ms,warm_median_ms,warm_cpu_median_ms,build_ms,reorder_ms,evaluated_states,cudd_execution_nodes,cudd_manager_bytes,witnesses_verified_first_query,category_extrema_sha256,exact_estimates_sha256
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r0--read_user_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.766834,0.769556,0.734564,0.709296,0.703375,0.709296,0.711558,0.0,0.0,8,,,0,306e81470b16ddb61b14e1da683f448e81d660156ddc5e7b63bd7c285f04ed34,630a78d8dd50da4adfaeba6d3c78fedcea894eaefac370daecf59a779ec53e66
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r1--compose_post,specialized,0,qualified,singleton_given_empirical_observation_law,1.271077,1.274188,1.235531,1.2194,1.222957,1.222957,1.225237,0.0,0.0,16,,,8,a3c55d76b8aa2e429c4b9013181c1355bfe285db2223860078e2aa07c42e9374,554066cc3d05cc08c699b1147d4785856f42b8ed26da697ea2a6f0d4a6da30c9
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r1--read_home_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.205153,0.20882,0.156112,0.147856,0.164147,0.156112,0.157945,0.0,0.0,1,,,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r1--read_user_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.795938,0.798971,0.739844,0.722351,0.718905,0.722351,0.724363,0.0,0.0,8,,,0,306e81470b16ddb61b14e1da683f448e81d660156ddc5e7b63bd7c285f04ed34,5946c941e11142d81838d679676bdcbec1380ef3c03a6cfda717acdebe10668f
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r2--compose_post,specialized,0,qualified,singleton_given_empirical_observation_law,1.270796,1.27466,1.227545,1.218299,1.199293,1.218299,1.220518,0.0,0.0,16,,,8,a3c55d76b8aa2e429c4b9013181c1355bfe285db2223860078e2aa07c42e9374,ea53279e14f5981e3efb66b77522614ae32ff85d01bebe50a718ad3b79a188b8
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r2--read_home_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.174456,0.17702,0.157945,0.148307,0.148197,0.148307,0.150161,0.0,0.0,1,,,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r2--read_user_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.774779,0.778032,0.714767,0.728903,0.731178,0.728903,0.731105,0.0,0.0,8,,,0,306e81470b16ddb61b14e1da683f448e81d660156ddc5e7b63bd7c285f04ed34,176e15b25e50120ae170c47a7c8499e5fecbdd8ceaf0f328e90bffa1ce26613c
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r3--compose_post,specialized,0,qualified,singleton_given_empirical_observation_law,1.285134,1.288546,1.214742,1.211315,1.209311,1.211315,1.217242,0.0,0.0,16,,,8,a3c55d76b8aa2e429c4b9013181c1355bfe285db2223860078e2aa07c42e9374,c670ce4569a14fda65794878fb1851bb52365a3b34152192f43997fd4d76a38f
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r3--read_home_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.191959,0.194503,0.158657,0.145793,0.143869,0.145793,0.147365,0.0,0.0,1,,,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r3--read_user_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.768668,0.77163,0.713815,0.720728,0.721479,0.720728,0.7228,0.0,0.0,8,,,0,306e81470b16ddb61b14e1da683f448e81d660156ddc5e7b63bd7c285f04ed34,4b25b7499b0671751ce5a0156b71364fc65627aca2b293203a26188f59c890e4
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r4--compose_post,specialized,0,qualified,singleton_given_empirical_observation_law,1.126526,1.129388,1.074409,1.081643,1.063128,1.074409,1.07687,0.0,0.0,14,,,8,dc16bceb6d4e618c072f305579db6be24238d43adc3c32e4283f43f5902ca527,87eaa6b1736249611c473fa1bd8031b1d02005328ba3e2e527ba456ee86d147d
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r4--read_home_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.175729,0.178614,0.152025,0.147215,0.147545,0.147545,0.149309,0.0,0.0,1,,,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r4--read_user_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.76447,0.767252,0.735706,0.712402,0.703615,0.712402,0.714333,0.0,0.0,8,,,0,306e81470b16ddb61b14e1da683f448e81d660156ddc5e7b63bd7c285f04ed34,7dc65f85809e59a64ce4cb9105334c5b3e747489687a038d4f6012d05dbb142b
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r5--compose_post,specialized,0,qualified,singleton_given_empirical_observation_law,1.278972,1.282284,1.242974,1.214281,1.198281,1.214281,1.216471,0.0,0.0,16,,,8,a3c55d76b8aa2e429c4b9013181c1355bfe285db2223860078e2aa07c42e9374,967c8986b9a12c56db63b38478cac09bf64c0157f4a0800f50b997122baf2650
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r5--read_home_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.193883,0.196576,0.154719,0.146614,0.143959,0.146614,0.148226,0.0,0.0,1,,,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r5--read_user_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.7597,0.762443,0.710239,0.730266,0.720508,0.720508,0.722449,0.0,0.0,8,,,0,306e81470b16ddb61b14e1da683f448e81d660156ddc5e7b63bd7c285f04ed34,914cb39670288959ea9ab9e642333ae278a06697a1dfa4b19cd3bfced6e16a6b
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r6--compose_post,specialized,0,qualified,singleton_given_empirical_observation_law,1.274904,1.277285,1.22437,1.216404,1.204633,1.216404,1.218605,0.0,0.0,16,,,8,a3c55d76b8aa2e429c4b9013181c1355bfe285db2223860078e2aa07c42e9374,8c24a35621a08cc0ddaa988da458930715b9c5587932b08d10c488ac10975cf6
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r6--read_home_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.184745,0.18733,0.152425,0.150912,0.144761,0.150912,0.152685,0.0,0.0,1,,,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r6--read_user_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.851853,0.854545,0.705539,0.718895,0.719155,0.718895,0.720986,0.0,0.0,8,,,0,306e81470b16ddb61b14e1da683f448e81d660156ddc5e7b63bd7c285f04ed34,6a5d078a0df890ee70d109f06468932a9daa883276b007110bb2c60144bd1b64
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r7--compose_post,specialized,0,qualified,singleton_given_empirical_observation_law,1.258363,1.260723,1.221755,1.200765,1.199093,1.200765,1.203045,0.0,0.0,16,,,8,a3c55d76b8aa2e429c4b9013181c1355bfe285db2223860078e2aa07c42e9374,b4c38610e499b672ad1f972cbc6b945dd7e631f1f8c302089af9b0f4081b259d
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r7--read_home_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.185787,0.188712,0.151854,0.144671,0.143278,0.144671,0.146263,0.0,0.0,1,,,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r7--read_user_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.740244,0.742686,0.720608,0.719575,0.721309,0.720608,0.722749,0.0,0.0,8,,,0,306e81470b16ddb61b14e1da683f448e81d660156ddc5e7b63bd7c285f04ed34,f9e3a5c1a7588924f46f735fff25da93d3064e14ace7613649565a7bb678f995
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r8--compose_post,specialized,0,qualified,singleton_given_empirical_observation_law,1.273011,1.275471,1.2355,1.2195,1.214241,1.2195,1.22167,0.0,0.0,16,,,8,a3c55d76b8aa2e429c4b9013181c1355bfe285db2223860078e2aa07c42e9374,5f9983ab705b80df46bf6e6a656f829abb1519452f83b09a7f67ed0c72b9598e
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r8--read_home_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.173414,0.175808,0.154529,0.151443,0.145633,0.151443,0.153316,0.0,0.0,1,,,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r8--read_user_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.758759,0.761321,0.730786,0.707683,0.713995,0.713995,0.716026,0.0,0.0,8,,,0,306e81470b16ddb61b14e1da683f448e81d660156ddc5e7b63bd7c285f04ed34,c62770fdf75b0ed55cac2cbb33bc82625e411ec7d43128268eecbeff8b42c714
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r9--compose_post,specialized,0,qualified,singleton_given_empirical_observation_law,1.2779,1.28052,1.228677,1.238967,1.212497,1.228677,1.231048,0.0,0.0,16,,,8,a3c55d76b8aa2e429c4b9013181c1355bfe285db2223860078e2aa07c42e9374,e6afed3e155efd44e5d4f95c55005d0be136131084f88364b9ea956636386d7a
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r9--read_home_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.175749,0.178102,0.173374,0.150962,0.151082,0.151082,0.152655,0.0,0.0,1,,,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
deathstarbench_social_network,deathstarbench_social_network--colocated--ND--r9--read_user_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.77493,0.778123,0.738972,0.728202,0.70072,0.728202,0.730193,0.0,0.0,8,,,0,306e81470b16ddb61b14e1da683f448e81d660156ddc5e7b63bd7c285f04ed34,8cc8381a2cd0315ba7b0ffc558ac16bdb3a6d62217892c2f2f5884dc33a6d664
deathstarbench_social_network,deathstarbench_social_network--split--N--r0--compose_post,specialized,0,qualified,singleton_given_empirical_observation_law,0.971627,0.97496,0.921182,0.918688,1.006953,0.921182,0.923403,0.0,0.0,12,,,8,a241cb8815d49c65220ccb373896e78f1c0a795bcce1596bbf190cf1c59e6bae,80e94496eccab00137d80c9c66b2682f3d96e3448c1a2d4ea95cc65ed279b193
deathstarbench_social_network,deathstarbench_social_network--split--N--r0--read_home_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.238365,0.242303,0.157865,0.149981,0.146093,0.149981,0.151603,0.0,0.0,1,,,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
deathstarbench_social_network,deathstarbench_social_network--split--N--r0--read_user_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.569024,0.572618,0.500556,0.491429,0.466162,0.491429,0.493261,0.0,0.0,4,,,0,534afbed588b342a7f8047f21b3645634c12857f9651c624265d58992ac0e9b2,90d7affaec59aeff9beacdc7fbdbd83edf64d5d7c52389db66fa7f2bc46185d9
deathstarbench_social_network,deathstarbench_social_network--split--N--r1--compose_post,specialized,0,qualified,singleton_given_empirical_observation_law,0.984471,0.987964,0.915162,0.881578,0.900174,0.900174,0.902405,0.0,0.0,12,,,8,a241cb8815d49c65220ccb373896e78f1c0a795bcce1596bbf190cf1c59e6bae,9fdcda3ac7ddaa3acee594b7d39ce0702007d8b6416f6c208a93a3fbd6501f8e
deathstarbench_social_network,deathstarbench_social_network--split--N--r1--read_home_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.178313,0.180958,0.153618,0.168485,0.148687,0.153618,0.15535,0.0,0.0,1,,,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
deathstarbench_social_network,deathstarbench_social_network--split--N--r1--read_user_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.495657,0.497689,0.472253,0.467865,0.479918,0.472253,0.474275,0.0,0.0,4,,,0,534afbed588b342a7f8047f21b3645634c12857f9651c624265d58992ac0e9b2,60c69af3892ac7eb866c06d4406aecfacb5863917b447e6ef52317f9b19a5edd
deathstarbench_social_network,deathstarbench_social_network--split--N--r2--compose_post,specialized,0,qualified,singleton_given_empirical_observation_law,0.949536,0.951847,0.929459,0.930079,0.913849,0.929459,0.931849,0.0,0.0,12,,,8,a241cb8815d49c65220ccb373896e78f1c0a795bcce1596bbf190cf1c59e6bae,5f38a8f0955df469aabf9d097a92ca00819c467c819cb4ffb2075eec20bab79f
deathstarbench_social_network,deathstarbench_social_network--split--N--r2--read_home_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.169106,0.17133,0.151403,0.145732,0.145933,0.145933,0.147384,0.0,0.0,1,,,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
deathstarbench_social_network,deathstarbench_social_network--split--N--r2--read_user_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.524852,0.527926,0.479336,0.49226,0.490497,0.490497,0.492319,0.0,0.0,4,,,0,534afbed588b342a7f8047f21b3645634c12857f9651c624265d58992ac0e9b2,f771986d59296421de27bc08f7232a824de9f4ab2c1d902d4356aa8ea4ab5366
deathstarbench_social_network,deathstarbench_social_network--split--N--r3--compose_post,specialized,0,qualified,singleton_given_empirical_observation_law,0.952501,0.955544,0.933426,0.911415,0.903319,0.911415,0.913716,0.0,0.0,12,,,8,a241cb8815d49c65220ccb373896e78f1c0a795bcce1596bbf190cf1c59e6bae,ea433b34f40a0bd27f31f4b71eecb08d5abdf6b7d5bf7cf603dc6898115fd5f2
deathstarbench_social_network,deathstarbench_social_network--split--N--r3--read_home_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.196478,0.199211,0.155431,0.149289,0.145332,0.149289,0.150932,0.0,0.0,1,,,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
deathstarbench_social_network,deathstarbench_social_network--split--N--r3--read_user_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.507109,0.509721,0.496428,0.49705,0.485958,0.496428,0.49839,0.0,0.0,4,,,0,534afbed588b342a7f8047f21b3645634c12857f9651c624265d58992ac0e9b2,431dc104bd0346f7df0bdb92029692b1a2693778a9f67321bc7ee853ddd61a97
deathstarbench_social_network,deathstarbench_social_network--split--N--r4--compose_post,specialized,0,qualified,singleton_given_empirical_observation_law,0.957451,0.960212,0.919169,0.893812,0.915773,0.915773,0.918283,0.0,0.0,12,,,8,a241cb8815d49c65220ccb373896e78f1c0a795bcce1596bbf190cf1c59e6bae,cbf7bea9906767a559386577d3534ca54b6986b9adf562cb382a182139436aa8
deathstarbench_social_network,deathstarbench_social_network--split--N--r4--read_home_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.173124,0.175287,0.156142,0.147285,0.143979,0.147285,0.148867,0.0,0.0,1,,,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
deathstarbench_social_network,deathstarbench_social_network--split--N--r4--read_user_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.512709,0.515082,0.491579,0.470219,0.473866,0.473866,0.475798,0.0,0.0,4,,,0,534afbed588b342a7f8047f21b3645634c12857f9651c624265d58992ac0e9b2,e3894e2d116aefe1ab88e4c0fcae5e1bca411e14651589070f3fdda2ca273ccc
deathstarbench_social_network,deathstarbench_social_network--split--N--r5--compose_post,specialized,0,qualified,singleton_given_empirical_observation_law,0.923026,0.925357,0.928847,0.918167,0.899893,0.918167,0.920448,0.0,0.0,12,,,8,a241cb8815d49c65220ccb373896e78f1c0a795bcce1596bbf190cf1c59e6bae,bc20a533ae4c8c0c3d967526bee02dcd448a700a424c67a6f2940f13bbd3a0fe
deathstarbench_social_network,deathstarbench_social_network--split--N--r5--read_home_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.173534,0.176209,0.153467,0.16612,0.145492,0.153467,0.15538,0.0,0.0,1,,,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
deathstarbench_social_network,deathstarbench_social_network--split--N--r5--read_user_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.522367,0.524629,0.476311,0.466802,0.465912,0.466802,0.468815,0.0,0.0,4,,,0,534afbed588b342a7f8047f21b3645634c12857f9651c624265d58992ac0e9b2,1f4884da236444bef053406208267db7671757d75bba2510891b53cf39f7661c
deathstarbench_social_network,deathstarbench_social_network--split--N--r6--compose_post,specialized,0,qualified,singleton_given_empirical_observation_law,0.960606,0.963268,0.925962,0.910663,0.89834,0.910663,0.912894,0.0,0.0,12,,,8,a241cb8815d49c65220ccb373896e78f1c0a795bcce1596bbf190cf1c59e6bae,a30fc96582c18e480dafd8af57e67810d9575984d43bde641607d41c1c4fbf03
deathstarbench_social_network,deathstarbench_social_network--split--N--r6--read_home_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.178825,0.182661,0.177021,0.14992,0.143869,0.14992,0.151653,0.0,0.0,1,,,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
deathstarbench_social_network,deathstarbench_social_network--split--N--r6--read_user_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.516286,0.518618,0.476902,0.471782,0.473385,0.473385,0.475607,0.0,0.0,4,,,0,534afbed588b342a7f8047f21b3645634c12857f9651c624265d58992ac0e9b2,4990b8881304d48c3cbc8a2641b42ffd7f6aec09b8f0fcd0e88143bc922ada83
deathstarbench_social_network,deathstarbench_social_network--split--N--r7--compose_post,specialized,0,qualified,singleton_given_empirical_observation_law,0.971397,0.974339,0.94614,0.921844,0.905062,0.921844,0.924175,0.0,0.0,12,,,8,a241cb8815d49c65220ccb373896e78f1c0a795bcce1596bbf190cf1c59e6bae,f3b9a263ce2f7d88cbe2b6dce7e25e8b179ab5fb2bc7b9a7140ab74b5bdba104
deathstarbench_social_network,deathstarbench_social_network--split--N--r7--read_home_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.216585,0.220341,0.154349,0.14944,0.143799,0.14944,0.151032,0.0,0.0,1,,,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
deathstarbench_social_network,deathstarbench_social_network--split--N--r7--read_user_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.51887,0.521995,0.478916,0.469578,0.482142,0.478916,0.480967,0.0,0.0,4,,,0,534afbed588b342a7f8047f21b3645634c12857f9651c624265d58992ac0e9b2,8376f1dd09cdfca096d8174fd6c003830e6edc7214cbf208d8c7c0608b8102f3
deathstarbench_social_network,deathstarbench_social_network--split--N--r8--compose_post,specialized,0,qualified,singleton_given_empirical_observation_law,0.948073,0.951476,0.933736,0.918748,0.906706,0.918748,0.9211,0.0,0.0,12,,,8,a241cb8815d49c65220ccb373896e78f1c0a795bcce1596bbf190cf1c59e6bae,ede67615cf171d87da1e6ef8da1ba647405f33f5a64833934dea27f7b76e1e91
