campaign_id,job_role,attempt_id,case_id,qualified,elapsed_seconds,startup_seconds,internal_watchdog_seconds,exit_code,started_at,finished_at,jar_sha256
v3-main-771601/deathstarbench_social_network/split/ND/1,pmx,1,campaign-10c684a311dd5710d0fb--read_user_timeline,True,23.031761542000027,20,1800,0,2026-09-10T17:43:58.081284+00:00,2026-09-10T17:44:21.113045+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/split/ND/2,pmx,1,campaign-7dac8282d6c3b8b2f0fa--compose_post,True,28.809891060000012,20,1800,0,2026-09-10T17:43:11.281176+00:00,2026-09-10T17:43:40.091067+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/split/ND/2,pmx,1,campaign-7dac8282d6c3b8b2f0fa--read_home_timeline,True,23.285356226000005,20,1800,0,2026-09-10T17:43:40.454891+00:00,2026-09-10T17:44:03.740248+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/split/ND/2,pmx,1,campaign-7dac8282d6c3b8b2f0fa--read_user_timeline,True,23.432538762000007,20,1800,0,2026-09-10T17:44:03.937525+00:00,2026-09-10T17:44:27.370064+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/split/ND/3,pmx,1,campaign-6da225cff4e927d37295--compose_post,True,27.045943358000002,20,1800,0,2026-09-10T17:43:14.659915+00:00,2026-09-10T17:43:41.705857+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/split/ND/3,pmx,1,campaign-6da225cff4e927d37295--read_home_timeline,True,22.93136389499999,20,1800,0,2026-09-10T17:43:42.045925+00:00,2026-09-10T17:44:04.977288+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/split/ND/3,pmx,1,campaign-6da225cff4e927d37295--read_user_timeline,True,22.833460486999996,20,1800,0,2026-09-10T17:44:05.154867+00:00,2026-09-10T17:44:27.988326+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/split/ND/4,pmx,1,campaign-ee7be06f1fd2f5e63757--compose_post,True,26.599509193999978,20,1800,0,2026-09-10T17:43:15.864031+00:00,2026-09-10T17:43:42.463539+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/split/ND/4,pmx,1,campaign-ee7be06f1fd2f5e63757--read_home_timeline,True,22.884983630000022,20,1800,0,2026-09-10T17:43:42.822656+00:00,2026-09-10T17:44:05.707640+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/split/ND/4,pmx,1,campaign-ee7be06f1fd2f5e63757--read_user_timeline,True,23.03574630099999,20,1800,0,2026-09-10T17:44:05.906222+00:00,2026-09-10T17:44:28.941968+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/split/ND/5,pmx,1,campaign-179a9583eb5658f1fc55--compose_post,True,27.695477726999997,20,1800,0,2026-09-10T17:43:28.359619+00:00,2026-09-10T17:43:56.055096+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/split/ND/5,pmx,1,campaign-179a9583eb5658f1fc55--read_home_timeline,True,22.875573709000008,20,1800,0,2026-09-10T17:43:56.402503+00:00,2026-09-10T17:44:19.278076+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/split/ND/5,pmx,1,campaign-179a9583eb5658f1fc55--read_user_timeline,True,22.78592034900001,20,1800,0,2026-09-10T17:44:19.466619+00:00,2026-09-10T17:44:42.252540+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/split/ND/6,pmx,1,campaign-8d73263aa8e07ea01f04--compose_post,True,26.704027210000007,20,1800,0,2026-09-10T17:43:20.252758+00:00,2026-09-10T17:43:46.956784+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/split/ND/6,pmx,1,campaign-8d73263aa8e07ea01f04--read_home_timeline,True,22.982398934999992,20,1800,0,2026-09-10T17:43:47.349666+00:00,2026-09-10T17:44:10.332065+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/split/ND/6,pmx,1,campaign-8d73263aa8e07ea01f04--read_user_timeline,True,23.184112873000004,20,1800,0,2026-09-10T17:44:10.533944+00:00,2026-09-10T17:44:33.718057+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/split/ND/7,pmx,1,campaign-cf665cb179cd68075c1d--compose_post,True,27.104564394999954,20,1800,0,2026-09-10T17:43:23.583662+00:00,2026-09-10T17:43:50.688225+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/split/ND/7,pmx,1,campaign-cf665cb179cd68075c1d--read_home_timeline,True,22.735081519999994,20,1800,0,2026-09-10T17:43:51.027440+00:00,2026-09-10T17:44:13.762521+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/split/ND/7,pmx,1,campaign-cf665cb179cd68075c1d--read_user_timeline,True,22.886933134999992,20,1800,0,2026-09-10T17:44:13.940221+00:00,2026-09-10T17:44:36.827154+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/split/ND/8,pmx,1,campaign-31f14043855b2b545ff0--compose_post,True,28.000277151999995,20,1800,0,2026-09-10T17:43:42.139762+00:00,2026-09-10T17:44:10.140039+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/split/ND/8,pmx,1,campaign-31f14043855b2b545ff0--read_home_timeline,True,22.936496653999995,20,1800,0,2026-09-10T17:44:10.513734+00:00,2026-09-10T17:44:33.450231+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/split/ND/8,pmx,1,campaign-31f14043855b2b545ff0--read_user_timeline,True,23.080024440000017,20,1800,0,2026-09-10T17:44:33.639593+00:00,2026-09-10T17:44:56.719617+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/split/ND/9,pmx,1,campaign-e9f036532850ef257429--compose_post,True,27.343779883000025,20,1800,0,2026-09-10T17:43:35.906406+00:00,2026-09-10T17:44:03.250185+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/split/ND/9,pmx,1,campaign-e9f036532850ef257429--read_home_timeline,True,22.780288256999995,20,1800,0,2026-09-10T17:44:03.580733+00:00,2026-09-10T17:44:26.361021+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/split/ND/9,pmx,1,campaign-e9f036532850ef257429--read_user_timeline,True,22.835811020999984,20,1800,0,2026-09-10T17:44:26.536397+00:00,2026-09-10T17:44:49.372208+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/split/NCD/0,pmx,1,campaign-ff8cfdcdcf50b89f5652--compose_post,True,27.201288059000007,20,1800,0,2026-09-10T17:43:28.510977+00:00,2026-09-10T17:43:55.712265+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/split/NCD/0,pmx,1,campaign-ff8cfdcdcf50b89f5652--read_home_timeline,True,22.976147628999996,20,1800,0,2026-09-10T17:43:56.057804+00:00,2026-09-10T17:44:19.033951+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/split/NCD/0,pmx,1,campaign-ff8cfdcdcf50b89f5652--read_user_timeline,True,22.928313054,20,1800,0,2026-09-10T17:44:19.224178+00:00,2026-09-10T17:44:42.152491+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/split/NCD/1,pmx,1,campaign-f5db60753707cfe9589e--compose_post,True,24.387089087999982,20,1800,0,2026-09-10T17:43:17.374193+00:00,2026-09-10T17:43:41.761282+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/split/NCD/1,pmx,1,campaign-f5db60753707cfe9589e--read_home_timeline,True,22.37276430899999,20,1800,0,2026-09-10T17:43:42.024176+00:00,2026-09-10T17:44:04.396940+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/split/NCD/1,pmx,1,campaign-f5db60753707cfe9589e--read_user_timeline,True,22.224795329000017,20,1800,0,2026-09-10T17:44:04.535204+00:00,2026-09-10T17:44:26.759999+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/split/NCD/2,pmx,1,campaign-fed7697c102ffc965dca--compose_post,True,27.848673623999957,20,1800,0,2026-09-10T17:43:42.271708+00:00,2026-09-10T17:44:10.120380+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/split/NCD/2,pmx,1,campaign-fed7697c102ffc965dca--read_home_timeline,True,22.43346842400001,20,1800,0,2026-09-10T17:44:10.387340+00:00,2026-09-10T17:44:32.820807+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/split/NCD/2,pmx,1,campaign-fed7697c102ffc965dca--read_user_timeline,True,22.228392578000012,20,1800,0,2026-09-10T17:44:32.961120+00:00,2026-09-10T17:44:55.189512+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/split/NCD/3,pmx,1,campaign-596a263382fb4bda520e--compose_post,True,27.895136046999994,20,1800,0,2026-09-10T17:43:20.358692+00:00,2026-09-10T17:43:48.253827+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/split/NCD/3,pmx,1,campaign-596a263382fb4bda520e--read_home_timeline,True,22.527115921000018,20,1800,0,2026-09-10T17:43:48.516132+00:00,2026-09-10T17:44:11.043248+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/split/NCD/3,pmx,1,campaign-596a263382fb4bda520e--read_user_timeline,True,22.43442169100001,20,1800,0,2026-09-10T17:44:11.190377+00:00,2026-09-10T17:44:33.624799+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/split/NCD/4,pmx,1,campaign-d3d79714b6e8f63ff6af--compose_post,True,27.04999818799999,20,1800,0,2026-09-10T17:43:35.121285+00:00,2026-09-10T17:44:02.171283+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/split/NCD/4,pmx,1,campaign-d3d79714b6e8f63ff6af--read_home_timeline,True,23.144319587000012,20,1800,0,2026-09-10T17:44:02.522560+00:00,2026-09-10T17:44:25.666879+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/split/NCD/4,pmx,1,campaign-d3d79714b6e8f63ff6af--read_user_timeline,True,23.03152871399999,20,1800,0,2026-09-10T17:44:25.870324+00:00,2026-09-10T17:44:48.901881+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/split/NCD/5,pmx,1,campaign-bae2b7698cf89ad0c47c--compose_post,True,26.802509472999986,20,1800,0,2026-09-10T17:43:37.785010+00:00,2026-09-10T17:44:04.587519+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/split/NCD/5,pmx,1,campaign-bae2b7698cf89ad0c47c--read_home_timeline,True,22.935877221999988,20,1800,0,2026-09-10T17:44:04.933505+00:00,2026-09-10T17:44:27.869382+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/split/NCD/5,pmx,1,campaign-bae2b7698cf89ad0c47c--read_user_timeline,True,23.135656498999992,20,1800,0,2026-09-10T17:44:28.057586+00:00,2026-09-10T17:44:51.193242+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/split/NCD/6,pmx,1,campaign-6f179fb67abc06cc665b--compose_post,True,26.44574489899999,20,1800,0,2026-09-10T17:43:42.980514+00:00,2026-09-10T17:44:09.426258+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/split/NCD/6,pmx,1,campaign-6f179fb67abc06cc665b--read_home_timeline,True,22.98630436500001,20,1800,0,2026-09-10T17:44:09.781834+00:00,2026-09-10T17:44:32.768138+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/split/NCD/6,pmx,1,campaign-6f179fb67abc06cc665b--read_user_timeline,True,22.880575725,20,1800,0,2026-09-10T17:44:32.966533+00:00,2026-09-10T17:44:55.847108+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/split/NCD/7,pmx,1,campaign-699b345996ee7f8ba4ca--compose_post,True,27.102110099,20,1800,0,2026-09-10T17:43:47.088995+00:00,2026-09-10T17:44:14.191104+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/split/NCD/7,pmx,1,campaign-699b345996ee7f8ba4ca--read_home_timeline,True,22.928242760000003,20,1800,0,2026-09-10T17:44:14.542469+00:00,2026-09-10T17:44:37.470712+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/split/NCD/7,pmx,1,campaign-699b345996ee7f8ba4ca--read_user_timeline,True,22.93552652599999,20,1800,0,2026-09-10T17:44:37.662021+00:00,2026-09-10T17:45:00.597548+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/split/NCD/8,pmx,1,campaign-053e5e872b72a0b46a2f--compose_post,True,26.19820227599996,20,1800,0,2026-09-10T17:43:30.984140+00:00,2026-09-10T17:43:57.182342+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/split/NCD/8,pmx,1,campaign-053e5e872b72a0b46a2f--read_home_timeline,True,22.97949327099991,20,1800,0,2026-09-10T17:43:57.518850+00:00,2026-09-10T17:44:20.498343+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/split/NCD/8,pmx,1,campaign-053e5e872b72a0b46a2f--read_user_timeline,True,22.882417681999982,20,1800,0,2026-09-10T17:44:20.689459+00:00,2026-09-10T17:44:43.571876+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/split/NCD/9,pmx,1,campaign-11a28e38d949426ff2a6--compose_post,True,28.84932587000003,20,1800,0,2026-09-10T17:43:47.251016+00:00,2026-09-10T17:44:16.100341+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/split/NCD/9,pmx,1,campaign-11a28e38d949426ff2a6--read_home_timeline,True,22.82773148000001,20,1800,0,2026-09-10T17:44:16.386393+00:00,2026-09-10T17:44:39.214124+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/split/NCD/9,pmx,1,campaign-11a28e38d949426ff2a6--read_user_timeline,True,22.58090938800001,20,1800,0,2026-09-10T17:44:39.370730+00:00,2026-09-10T17:45:01.951639+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/opentelemetry_demo/colocated/N/0,pmx,1,campaign-b0daa1075b87448c0a64--add_to_cart,True,26.594231968999992,20,1800,0,2026-09-10T17:45:28.753842+00:00,2026-09-10T17:45:55.348073+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/opentelemetry_demo/colocated/N/0,pmx,1,campaign-b0daa1075b87448c0a64--browse_product,True,23.23282408300001,20,1800,0,2026-09-10T17:45:55.622110+00:00,2026-09-10T17:46:18.854933+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/opentelemetry_demo/colocated/N/0,pmx,1,campaign-b0daa1075b87448c0a64--checkout,True,34.884479440999996,20,1800,0,2026-09-10T17:46:19.136664+00:00,2026-09-10T17:46:54.021143+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/opentelemetry_demo/colocated/N/1,pmx,1,campaign-7ceb7cb7dcd23cc51c75--add_to_cart,True,27.948393564,20,1800,0,2026-09-10T17:45:29.441373+00:00,2026-09-10T17:45:57.389766+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/opentelemetry_demo/colocated/N/1,pmx,1,campaign-7ceb7cb7dcd23cc51c75--browse_product,True,23.334310676,20,1800,0,2026-09-10T17:45:57.640462+00:00,2026-09-10T17:46:20.974772+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/opentelemetry_demo/colocated/N/1,pmx,1,campaign-7ceb7cb7dcd23cc51c75--checkout,True,44.32030092400001,20,1800,0,2026-09-10T17:46:21.224182+00:00,2026-09-10T17:47:05.544483+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/opentelemetry_demo/colocated/N/2,pmx,1,campaign-1fbc885e00ba2ee9cb98--add_to_cart,True,25.94362650299996,20,1800,0,2026-09-10T17:48:45.549707+00:00,2026-09-10T17:49:11.493332+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/opentelemetry_demo/colocated/N/2,pmx,1,campaign-1fbc885e00ba2ee9cb98--browse_product,True,22.679935653999962,20,1800,0,2026-09-10T17:49:11.718767+00:00,2026-09-10T17:49:34.398702+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/opentelemetry_demo/colocated/N/2,pmx,1,campaign-1fbc885e00ba2ee9cb98--checkout,True,33.16859256099997,20,1800,0,2026-09-10T17:49:34.610324+00:00,2026-09-10T17:50:07.778916+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/opentelemetry_demo/colocated/N/3,pmx,1,campaign-bdd7e2fb72b238a0ebbe--add_to_cart,True,26.200018986000032,20,1800,0,2026-09-10T17:48:44.442750+00:00,2026-09-10T17:49:10.642769+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/opentelemetry_demo/colocated/N/3,pmx,1,campaign-bdd7e2fb72b238a0ebbe--browse_product,True,23.534752952000076,20,1800,0,2026-09-10T17:49:10.930428+00:00,2026-09-10T17:49:34.465181+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/opentelemetry_demo/colocated/N/3,pmx,1,campaign-bdd7e2fb72b238a0ebbe--checkout,True,36.839417314,20,1800,0,2026-09-10T17:49:34.747836+00:00,2026-09-10T17:50:11.587253+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/opentelemetry_demo/colocated/N/4,pmx,1,campaign-7aff76ac3a02698c6dda--add_to_cart,True,26.157149273000016,20,1800,0,2026-09-10T17:47:44.480092+00:00,2026-09-10T17:48:10.637241+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/opentelemetry_demo/colocated/N/4,pmx,1,campaign-7aff76ac3a02698c6dda--browse_product,True,23.428770244999953,20,1800,0,2026-09-10T17:48:10.913755+00:00,2026-09-10T17:48:34.342524+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/opentelemetry_demo/colocated/N/4,pmx,1,campaign-7aff76ac3a02698c6dda--checkout,True,36.94272671899995,20,1800,0,2026-09-10T17:48:34.609975+00:00,2026-09-10T17:49:11.552703+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/opentelemetry_demo/colocated/N/5,pmx,1,campaign-26ab0d6d098cacf872ec--add_to_cart,True,26.44217229999998,20,1800,0,2026-09-10T17:47:58.618073+00:00,2026-09-10T17:48:25.060243+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/opentelemetry_demo/colocated/N/5,pmx,1,campaign-26ab0d6d098cacf872ec--browse_product,True,23.642400625999983,20,1800,0,2026-09-10T17:48:25.358444+00:00,2026-09-10T17:48:49.000844+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/opentelemetry_demo/colocated/N/5,pmx,1,campaign-26ab0d6d098cacf872ec--checkout,True,37.49486646600002,20,1800,0,2026-09-10T17:48:49.284807+00:00,2026-09-10T17:49:26.779674+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/opentelemetry_demo/colocated/N/6,pmx,1,campaign-0c884460f45a6125fc7e--add_to_cart,True,26.540386512999703,20,1800,0,2026-09-10T17:49:21.568378+00:00,2026-09-10T17:49:48.108763+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/opentelemetry_demo/colocated/N/6,pmx,1,campaign-0c884460f45a6125fc7e--browse_product,True,22.785583893999956,20,1800,0,2026-09-10T17:49:48.330995+00:00,2026-09-10T17:50:11.116579+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/opentelemetry_demo/colocated/N/6,pmx,1,campaign-0c884460f45a6125fc7e--checkout,True,33.07944010100027,20,1800,0,2026-09-10T17:50:11.330555+00:00,2026-09-10T17:50:44.409996+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/opentelemetry_demo/colocated/N/7,pmx,1,campaign-491d60ecd7aee1921484--add_to_cart,True,26.700018698999997,20,1800,0,2026-09-10T17:48:11.301121+00:00,2026-09-10T17:48:38.001139+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/opentelemetry_demo/colocated/N/7,pmx,1,campaign-491d60ecd7aee1921484--browse_product,True,23.840440184000045,20,1800,0,2026-09-10T17:48:38.317858+00:00,2026-09-10T17:49:02.158298+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/opentelemetry_demo/colocated/N/7,pmx,1,campaign-491d60ecd7aee1921484--checkout,True,40.15694132100009,20,1800,0,2026-09-10T17:49:02.452332+00:00,2026-09-10T17:49:42.609274+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/opentelemetry_demo/colocated/N/8,pmx,1,campaign-4847c9303614b04d4ee2--add_to_cart,True,26.647495433000017,20,1800,0,2026-09-10T17:48:06.612425+00:00,2026-09-10T17:48:33.259918+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/opentelemetry_demo/colocated/N/8,pmx,1,campaign-4847c9303614b04d4ee2--browse_product,True,23.337987910000038,20,1800,0,2026-09-10T17:48:33.530202+00:00,2026-09-10T17:48:56.868190+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/opentelemetry_demo/colocated/N/8,pmx,1,campaign-4847c9303614b04d4ee2--checkout,True,36.385426043999985,20,1800,0,2026-09-10T17:48:57.134395+00:00,2026-09-10T17:49:33.519821+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/opentelemetry_demo/colocated/N/9,pmx,1,campaign-1482fb5202497cb3cb5b--add_to_cart,True,25.88868595599999,20,1800,0,2026-09-10T17:47:59.000876+00:00,2026-09-10T17:48:24.889562+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/opentelemetry_demo/colocated/N/9,pmx,1,campaign-1482fb5202497cb3cb5b--browse_product,True,22.77950543199998,20,1800,0,2026-09-10T17:48:25.100274+00:00,2026-09-10T17:48:47.879780+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/opentelemetry_demo/colocated/N/9,pmx,1,campaign-1482fb5202497cb3cb5b--checkout,True,33.518071428999974,20,1800,0,2026-09-10T17:48:48.092705+00:00,2026-09-10T17:49:21.610778+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/opentelemetry_demo/colocated/NC/0,pmx,1,campaign-6cc8d2aab8113b800b58--add_to_cart,True,26.594541920999973,20,1800,0,2026-09-10T17:48:02.914873+00:00,2026-09-10T17:48:29.509414+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/opentelemetry_demo/colocated/NC/0,pmx,1,campaign-6cc8d2aab8113b800b58--browse_product,True,23.38188101899999,20,1800,0,2026-09-10T17:48:29.763062+00:00,2026-09-10T17:48:53.144944+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/opentelemetry_demo/colocated/NC/0,pmx,1,campaign-6cc8d2aab8113b800b58--checkout,True,30.410890639,20,1800,0,2026-09-10T17:48:53.377878+00:00,2026-09-10T17:49:23.788769+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
