profile,case_id,phase,method,paired_rounds,original_over_projected,kernel_original_over_projected
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_user_timeline,counts,ours_direct,3,0.8147658085106969,1.06184903420837
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_user_timeline,counts,ours_prepared,3,0.6953605333322901,0.9892376328418163
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_user_timeline,counts,cudd_fixed,3,0.8480761704574894,1.2122670735891279
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_user_timeline,counts,cudd_sift,3,0.8705690639138828,1.1837598188039131
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_user_timeline,counts,agrum_conditioned,3,0.9836241772687232,1.0094264016437173
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_user_timeline,counts,agrum_joint,3,0.9296420023859643,1.0077261781942388
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_user_timeline,counts,storm_sparse,3,0.9403415109181349,1.0768449901647696
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_user_timeline,counts,storm_compact,3,0.8260665301033131,1.016399040448097
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_user_timeline,masks,ours_direct,3,0.8512053104468695,1.0619373797446212
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_user_timeline,masks,ours_prepared,3,0.7278670230762686,1.051653076013141
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_user_timeline,masks,cudd_fixed,3,0.7349700041983713,1.0506459935132708
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_user_timeline,masks,cudd_sift,3,0.8133654183951523,1.151210587837611
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_user_timeline,masks,agrum_conditioned,3,1.0517599200647496,1.0775296206698473
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_user_timeline,masks,agrum_joint,3,1.0144823533597962,1.0496111630544138
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_user_timeline,masks,storm_sparse,3,1.0041083357694265,1.0537769289516632
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_user_timeline,masks,storm_compact,3,1.0052692056139256,1.0588408020630946
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_user_timeline,metadata,ours_direct,3,0.8764264314420218,1.0731081000957137
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_user_timeline,metadata,ours_prepared,3,0.6884335233905434,0.9807054907935738
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_user_timeline,metadata,cudd_fixed,3,0.7634380704404148,1.0651481487236059
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_user_timeline,metadata,cudd_sift,3,0.7833941334127457,1.1005426242902936
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_user_timeline,metadata,agrum_conditioned,3,0.981811423258848,1.008577523694633
