profile,case_id,method,representation,round,returncode,timed_out,wall_seconds,cpu_seconds,peak_rss_mib
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/2/read_home_timeline,ours_prepared,completion_projected,0,0,False,0.11,0.11,36.0234375
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/2/read_home_timeline,cudd_fixed,original,0,0,False,0.24,0.24000000000000002,61.14453125
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/2/read_home_timeline,cudd_fixed,completion_projected,0,0,False,0.24,0.24,61.39453125
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/2/read_home_timeline,cudd_sift,original,0,0,False,0.24,0.24000000000000002,61.30859375
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/2/read_user_timeline,agrum_conditioned,original,0,0,False,0.19,0.19,47.953125
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/2/read_user_timeline,agrum_conditioned,completion_projected,0,0,False,0.19,0.19,47.7578125
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/2/read_user_timeline,agrum_joint,original,0,0,False,0.17,0.16999999999999998,47.828125
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/2/read_user_timeline,agrum_joint,completion_projected,0,0,False,0.17,0.16999999999999998,47.84765625
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/2/read_user_timeline,storm_sparse,original,0,0,False,0.24,0.23,94.39453125
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/2/read_user_timeline,storm_sparse,completion_projected,0,0,False,0.24,0.23,94.546875
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/2/read_user_timeline,storm_compact,original,0,0,False,0.24,0.24,94.89453125
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/2/read_user_timeline,storm_compact,completion_projected,0,0,False,0.24,0.23,94.8671875
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/2/read_user_timeline,ours_direct,original,0,0,False,0.12,0.12000000000000001,36.12890625
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/2/read_user_timeline,ours_direct,completion_projected,0,0,False,0.12,0.11,36.16015625
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/2/read_user_timeline,ours_prepared,original,0,0,False,0.12,0.11,36.04296875
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/2/read_user_timeline,ours_prepared,completion_projected,0,0,False,0.12,0.12000000000000001,36.00390625
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/2/read_user_timeline,cudd_fixed,original,0,0,False,0.24,0.23,61.203125
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/2/read_user_timeline,cudd_fixed,completion_projected,0,0,False,0.25,0.25,61.28125
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/2/read_user_timeline,cudd_sift,original,0,0,False,0.24,0.24,61.29296875
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/2/read_user_timeline,cudd_sift,completion_projected,0,0,False,0.24,0.24,61.28125
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/compose_post,agrum_conditioned,completion_projected,0,0,False,0.24,0.22999999999999998,48.18359375
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/compose_post,agrum_joint,original,0,0,False,0.2,0.19999999999999998,48.4375
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/compose_post,agrum_joint,completion_projected,0,0,False,0.19,0.19,48.05078125
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/compose_post,storm_sparse,original,0,0,False,0.29,0.28,95.11328125
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/compose_post,storm_sparse,completion_projected,0,0,False,0.26,0.25,95.078125
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/compose_post,storm_compact,original,0,0,False,0.26,0.26,96.015625
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/compose_post,storm_compact,completion_projected,0,0,False,0.25,0.24,94.92578125
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/compose_post,ours_direct,original,0,0,False,0.14,0.14,36.42578125
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/compose_post,ours_direct,completion_projected,0,0,False,0.14,0.13,36.39453125
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/compose_post,ours_prepared,original,0,0,False,0.12,0.12000000000000001,36.1953125
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/compose_post,ours_prepared,completion_projected,0,0,False,0.13,0.13,36.35546875
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/compose_post,cudd_fixed,original,0,0,False,0.24,0.23,61.31640625
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/compose_post,cudd_fixed,completion_projected,0,0,False,0.25,0.24,61.2890625
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/compose_post,cudd_sift,original,0,0,False,0.24,0.24000000000000002,61.3671875
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/compose_post,cudd_sift,completion_projected,0,0,False,0.25,0.25,61.33984375
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/compose_post,agrum_conditioned,original,0,0,False,0.28,0.28,48.41015625
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_home_timeline,agrum_joint,original,0,0,False,0.15,0.13999999999999999,47.60546875
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_home_timeline,agrum_joint,completion_projected,0,0,False,0.14,0.14,47.55078125
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_home_timeline,storm_sparse,original,0,0,False,0.23,0.22,93.5859375
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_home_timeline,storm_sparse,completion_projected,0,0,False,0.22,0.22,93.31640625
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_home_timeline,storm_compact,original,0,0,False,0.22,0.21,93.41015625
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_home_timeline,storm_compact,completion_projected,0,0,False,0.23,0.22,93.48828125
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_home_timeline,ours_direct,original,0,0,False,0.12,0.11,36.06640625
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_home_timeline,ours_direct,completion_projected,0,0,False,0.11,0.11,36.15625
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_home_timeline,ours_prepared,original,0,0,False,0.12,0.12000000000000001,36.0390625
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_home_timeline,ours_prepared,completion_projected,0,0,False,0.12,0.11,36.1015625
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_home_timeline,cudd_fixed,original,0,0,False,0.24,0.24000000000000002,61.29296875
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_home_timeline,cudd_fixed,completion_projected,0,0,False,0.24,0.23,61.40234375
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_home_timeline,cudd_sift,original,0,0,False,0.24,0.23,61.328125
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_home_timeline,cudd_sift,completion_projected,0,0,False,0.23,0.22,61.40234375
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_home_timeline,agrum_conditioned,original,0,0,False,0.14,0.13,47.52734375
