profile,placement,failure_law,repetition,method,shared_test_parse_selection_seconds,method_scoring_seconds,test_request_bytes,test_health_bytes
opentelemetry_demo,colocated,ND,6,matched_stable_endpoint,0.19579722400001742,0.00013037599998710903,793334,161083
opentelemetry_demo,colocated,ND,6,all_calibration_endpoint,0.19579722400001742,0.00011732600000868842,793334,161083
opentelemetry_demo,colocated,ND,7,learner_state_only,0.19215837400000169,0.0002959029999942686,793334,160886
opentelemetry_demo,colocated,ND,7,temporal_logit_lower,0.19215837400000169,0.00032454800000891737,793334,160886
opentelemetry_demo,colocated,ND,7,temporal_logit_midpoint,0.19215837400000169,0.0003055340000059914,793334,160886
opentelemetry_demo,colocated,ND,7,temporal_logit_upper,0.19215837400000169,0.0003088830000024245,793334,160886
opentelemetry_demo,colocated,ND,7,source_500ms_failover,0.19215837400000169,0.00020727000000420048,793334,160886
opentelemetry_demo,colocated,ND,7,matched_stable_endpoint,0.19215837400000169,0.00012733500000194908,793334,160886
opentelemetry_demo,colocated,ND,7,all_calibration_endpoint,0.19215837400000169,0.00011646699999801058,793334,160886
opentelemetry_demo,colocated,ND,8,learner_state_only,0.19523708700000952,0.0002861170000016955,793334,161069
opentelemetry_demo,colocated,ND,8,temporal_logit_lower,0.19523708700000952,0.00031247999999095555,793334,161069
opentelemetry_demo,colocated,ND,8,temporal_logit_midpoint,0.19523708700000952,0.00029833799999323674,793334,161069
opentelemetry_demo,colocated,ND,8,temporal_logit_upper,0.19523708700000952,0.0003008850000014718,793334,161069
opentelemetry_demo,colocated,ND,8,source_500ms_failover,0.19523708700000952,0.0001980260000209455,793334,161069
opentelemetry_demo,colocated,ND,8,matched_stable_endpoint,0.19523708700000952,0.0001275850000013179,793334,161069
opentelemetry_demo,colocated,ND,8,all_calibration_endpoint,0.19523708700000952,0.00011599000001183413,793334,161069
opentelemetry_demo,colocated,ND,9,learner_state_only,0.19247413799999435,0.0002735320000226693,793334,161344
opentelemetry_demo,colocated,ND,9,temporal_logit_lower,0.19247413799999435,0.0003098159999979089,793334,161344
opentelemetry_demo,colocated,ND,9,temporal_logit_midpoint,0.19247413799999435,0.00030066600001532606,793334,161344
opentelemetry_demo,colocated,ND,9,temporal_logit_upper,0.19247413799999435,0.0002915649999977177,793334,161344
opentelemetry_demo,colocated,ND,9,source_500ms_failover,0.19247413799999435,0.00020680000000083965,793334,161344
opentelemetry_demo,colocated,ND,9,matched_stable_endpoint,0.19247413799999435,0.000128321999994796,793334,161344
opentelemetry_demo,colocated,ND,9,all_calibration_endpoint,0.19247413799999435,0.00012931700001672652,793334,161344
opentelemetry_demo,colocated,ND,10,learner_state_only,0.1932621179999785,0.00028582100000562605,800534,162306
opentelemetry_demo,colocated,ND,10,temporal_logit_lower,0.1932621179999785,0.0003709909999827232,800534,162306
opentelemetry_demo,colocated,ND,10,temporal_logit_midpoint,0.1932621179999785,0.0003258570000070904,800534,162306
opentelemetry_demo,colocated,ND,10,temporal_logit_upper,0.1932621179999785,0.00032320500000082575,800534,162306
opentelemetry_demo,colocated,ND,10,source_500ms_failover,0.1932621179999785,0.0002187400000082107,800534,162306
opentelemetry_demo,colocated,ND,10,matched_stable_endpoint,0.1932621179999785,0.00013100699999313292,800534,162306
opentelemetry_demo,colocated,ND,10,all_calibration_endpoint,0.1932621179999785,0.00011727099999347956,800534,162306
opentelemetry_demo,colocated,ND,11,learner_state_only,0.19257180900001458,0.00028357899998354696,800534,161525
opentelemetry_demo,colocated,ND,11,temporal_logit_lower,0.19257180900001458,0.00031480099997338584,800534,161525
opentelemetry_demo,colocated,ND,11,temporal_logit_midpoint,0.19257180900001458,0.00030351500001302156,800534,161525
opentelemetry_demo,colocated,ND,11,temporal_logit_upper,0.19257180900001458,0.00030035000000339096,800534,161525
opentelemetry_demo,colocated,ND,11,source_500ms_failover,0.19257180900001458,0.00021021599999926366,800534,161525
opentelemetry_demo,colocated,ND,11,matched_stable_endpoint,0.19257180900001458,0.00013280999999665255,800534,161525
opentelemetry_demo,colocated,ND,11,all_calibration_endpoint,0.19257180900001458,0.00011825199999293545,800534,161525
opentelemetry_demo,colocated,ND,12,learner_state_only,0.20491763299997956,0.00029693700000166245,800534,161736
opentelemetry_demo,colocated,ND,12,temporal_logit_lower,0.20491763299997956,0.0003041180000025179,800534,161736
opentelemetry_demo,colocated,ND,12,temporal_logit_midpoint,0.20491763299997956,0.0002841829999908896,800534,161736
opentelemetry_demo,colocated,ND,12,temporal_logit_upper,0.20491763299997956,0.00029151700002216785,800534,161736
opentelemetry_demo,colocated,ND,12,source_500ms_failover,0.20491763299997956,0.00020781300000294323,800534,161736
opentelemetry_demo,colocated,ND,12,matched_stable_endpoint,0.20491763299997956,0.0001260010000123657,800534,161736
opentelemetry_demo,colocated,ND,12,all_calibration_endpoint,0.20491763299997956,0.0001173520000179451,800534,161736
opentelemetry_demo,colocated,ND,13,learner_state_only,0.1911237440000093,0.00027963100001215935,800534,162014
opentelemetry_demo,colocated,ND,13,temporal_logit_lower,0.1911237440000093,0.0003092530000117222,800534,162014
opentelemetry_demo,colocated,ND,13,temporal_logit_midpoint,0.1911237440000093,0.0002850379999870256,800534,162014
opentelemetry_demo,colocated,ND,13,temporal_logit_upper,0.1911237440000093,0.00029813000000444845,800534,162014
opentelemetry_demo,colocated,ND,13,source_500ms_failover,0.1911237440000093,0.0002042179999932614,800534,162014
opentelemetry_demo,colocated,ND,13,matched_stable_endpoint,0.1911237440000093,0.00012527199999112781,800534,162014
opentelemetry_demo,colocated,ND,13,all_calibration_endpoint,0.1911237440000093,0.00011488900000244939,800534,162014
opentelemetry_demo,colocated,ND,14,learner_state_only,0.19290722899998514,0.0002772979999861036,800534,161989
opentelemetry_demo,colocated,ND,14,temporal_logit_lower,0.19290722899998514,0.000322557999993478,800534,161989
opentelemetry_demo,colocated,ND,14,temporal_logit_midpoint,0.19290722899998514,0.0003039590000071257,800534,161989
opentelemetry_demo,colocated,ND,14,temporal_logit_upper,0.19290722899998514,0.0003129549999982828,800534,161989
opentelemetry_demo,colocated,ND,14,source_500ms_failover,0.19290722899998514,0.0002089679999812688,800534,161989
opentelemetry_demo,colocated,ND,14,matched_stable_endpoint,0.19290722899998514,0.00012960700001940495,800534,161989
opentelemetry_demo,colocated,ND,14,all_calibration_endpoint,0.19290722899998514,0.00011891100001548693,800534,161989
opentelemetry_demo,colocated,ND,15,learner_state_only,0.1926301869999918,0.00028349300001195843,800534,161826
opentelemetry_demo,colocated,ND,15,temporal_logit_lower,0.1926301869999918,0.00030798399998843706,800534,161826
opentelemetry_demo,colocated,ND,15,temporal_logit_midpoint,0.1926301869999918,0.0003031869999858827,800534,161826
opentelemetry_demo,colocated,ND,15,temporal_logit_upper,0.1926301869999918,0.0002898120000054405,800534,161826
opentelemetry_demo,colocated,ND,15,source_500ms_failover,0.1926301869999918,0.0001994339999953354,800534,161826
opentelemetry_demo,colocated,ND,15,matched_stable_endpoint,0.1926301869999918,0.00012638199999059907,800534,161826
opentelemetry_demo,colocated,ND,15,all_calibration_endpoint,0.1926301869999918,0.00012406000001874418,800534,161826
opentelemetry_demo,colocated,ND,16,learner_state_only,0.19743536999999378,0.0002937430000145014,800534,161626
opentelemetry_demo,colocated,ND,16,temporal_logit_lower,0.19743536999999378,0.0003547359999913624,800534,161626
opentelemetry_demo,colocated,ND,16,temporal_logit_midpoint,0.19743536999999378,0.0003108159999953841,800534,161626
opentelemetry_demo,colocated,ND,16,temporal_logit_upper,0.19743536999999378,0.0003126420000114649,800534,161626
opentelemetry_demo,colocated,ND,16,source_500ms_failover,0.19743536999999378,0.00020906200001036268,800534,161626
opentelemetry_demo,colocated,ND,16,matched_stable_endpoint,0.19743536999999378,0.00013074400001755748,800534,161626
opentelemetry_demo,colocated,ND,16,all_calibration_endpoint,0.19743536999999378,0.00012105999999789674,800534,161626
opentelemetry_demo,colocated,ND,17,learner_state_only,0.19385922699999014,0.00028064700001095844,800534,161972
opentelemetry_demo,colocated,ND,17,temporal_logit_lower,0.19385922699999014,0.00032235900002319795,800534,161972
opentelemetry_demo,colocated,ND,17,temporal_logit_midpoint,0.19385922699999014,0.0002808140000070125,800534,161972
opentelemetry_demo,colocated,ND,17,temporal_logit_upper,0.19385922699999014,0.00028458500000283493,800534,161972
opentelemetry_demo,colocated,ND,17,source_500ms_failover,0.19385922699999014,0.00021140599997693243,800534,161972
opentelemetry_demo,colocated,ND,17,matched_stable_endpoint,0.19385922699999014,0.00013081099999112666,800534,161972
opentelemetry_demo,colocated,ND,17,all_calibration_endpoint,0.19385922699999014,0.00011898700000756435,800534,161972
opentelemetry_demo,colocated,ND,18,learner_state_only,0.19346788999999376,0.00027843199998756063,800534,161801
opentelemetry_demo,colocated,ND,18,temporal_logit_lower,0.19346788999999376,0.0003172790000007808,800534,161801
opentelemetry_demo,colocated,ND,18,temporal_logit_midpoint,0.19346788999999376,0.0002905629999929715,800534,161801
opentelemetry_demo,colocated,ND,18,temporal_logit_upper,0.19346788999999376,0.0003038540000090961,800534,161801
opentelemetry_demo,colocated,ND,18,source_500ms_failover,0.19346788999999376,0.0001975719999904868,800534,161801
opentelemetry_demo,colocated,ND,18,matched_stable_endpoint,0.19346788999999376,0.00012156600001844708,800534,161801
opentelemetry_demo,colocated,ND,18,all_calibration_endpoint,0.19346788999999376,0.00011313699999959681,800534,161801
opentelemetry_demo,colocated,ND,19,learner_state_only,0.1934956599999964,0.0002759280000077524,800534,161851
opentelemetry_demo,colocated,ND,19,temporal_logit_lower,0.1934956599999964,0.00031743799999617295,800534,161851
opentelemetry_demo,colocated,ND,19,temporal_logit_midpoint,0.1934956599999964,0.00030691800000681724,800534,161851
opentelemetry_demo,colocated,ND,19,temporal_logit_upper,0.1934956599999964,0.0002937910000184729,800534,161851
opentelemetry_demo,colocated,ND,19,source_500ms_failover,0.1934956599999964,0.00019793399999912253,800534,161851
opentelemetry_demo,colocated,ND,19,matched_stable_endpoint,0.1934956599999964,0.00012548200001560872,800534,161851
opentelemetry_demo,colocated,ND,19,all_calibration_endpoint,0.1934956599999964,0.0001256939999905171,800534,161851
opentelemetry_demo,colocated,ND,20,learner_state_only,0.19574241300000494,0.00029066900000884743,800534,161973
opentelemetry_demo,colocated,ND,20,temporal_logit_lower,0.19574241300000494,0.0003264139999998861,800534,161973
opentelemetry_demo,colocated,ND,20,temporal_logit_midpoint,0.19574241300000494,0.00030154000000948145,800534,161973
opentelemetry_demo,colocated,ND,20,temporal_logit_upper,0.19574241300000494,0.0003519870000161518,800534,161973
opentelemetry_demo,colocated,ND,20,source_500ms_failover,0.19574241300000494,0.00020746999999232685,800534,161973
opentelemetry_demo,colocated,ND,20,matched_stable_endpoint,0.19574241300000494,0.00012694899999132758,800534,161973
opentelemetry_demo,colocated,ND,20,all_calibration_endpoint,0.19574241300000494,0.00011568499999725645,800534,161973
opentelemetry_demo,colocated,ND,21,learner_state_only,0.1955599110000037,0.00027762599998482074,800534,161686
opentelemetry_demo,colocated,ND,21,temporal_logit_lower,0.1955599110000037,0.00031923499997787985,800534,161686
opentelemetry_demo,colocated,ND,21,temporal_logit_midpoint,0.1955599110000037,0.0002831019999973705,800534,161686
opentelemetry_demo,colocated,ND,21,temporal_logit_upper,0.1955599110000037,0.00028266300000723277,800534,161686
opentelemetry_demo,colocated,ND,21,source_500ms_failover,0.1955599110000037,0.00019938599999136386,800534,161686
opentelemetry_demo,colocated,ND,21,matched_stable_endpoint,0.1955599110000037,0.00014068199999428543,800534,161686
opentelemetry_demo,colocated,ND,21,all_calibration_endpoint,0.1955599110000037,0.00012166499999466396,800534,161686
opentelemetry_demo,colocated,ND,22,learner_state_only,0.19427812499998254,0.00026872300000491123,800534,162026
opentelemetry_demo,colocated,ND,22,temporal_logit_lower,0.19427812499998254,0.00031852300000423384,800534,162026
opentelemetry_demo,colocated,ND,22,temporal_logit_midpoint,0.19427812499998254,0.0003021549999857598,800534,162026
opentelemetry_demo,colocated,ND,22,temporal_logit_upper,0.19427812499998254,0.00028175099998861697,800534,162026
opentelemetry_demo,colocated,ND,22,source_500ms_failover,0.19427812499998254,0.00021650400000794434,800534,162026
opentelemetry_demo,colocated,ND,22,matched_stable_endpoint,0.19427812499998254,0.00013094100000898834,800534,162026
opentelemetry_demo,colocated,ND,22,all_calibration_endpoint,0.19427812499998254,0.00011936299998183131,800534,162026
opentelemetry_demo,colocated,ND,23,learner_state_only,0.19541499799998974,0.0003106300000013107,800534,161856
opentelemetry_demo,colocated,ND,23,temporal_logit_lower,0.19541499799998974,0.0003321639999853687,800534,161856
opentelemetry_demo,colocated,ND,23,temporal_logit_midpoint,0.19541499799998974,0.00029946500001187815,800534,161856
opentelemetry_demo,colocated,ND,23,temporal_logit_upper,0.19541499799998974,0.0003003650000152902,800534,161856
opentelemetry_demo,colocated,ND,23,source_500ms_failover,0.19541499799998974,0.00020120000002066263,800534,161856
opentelemetry_demo,colocated,ND,23,matched_stable_endpoint,0.19541499799998974,0.000127977999994755,800534,161856
opentelemetry_demo,colocated,ND,23,all_calibration_endpoint,0.19541499799998974,0.00011374600001090585,800534,161856
opentelemetry_demo,colocated,ND,24,learner_state_only,0.1957483730000149,0.0002854279999837672,800534,161732
opentelemetry_demo,colocated,ND,24,temporal_logit_lower,0.1957483730000149,0.00031417499999975007,800534,161732
opentelemetry_demo,colocated,ND,24,temporal_logit_midpoint,0.1957483730000149,0.00028821199998674274,800534,161732
opentelemetry_demo,colocated,ND,24,temporal_logit_upper,0.1957483730000149,0.0002921659999799431,800534,161732
opentelemetry_demo,colocated,ND,24,source_500ms_failover,0.1957483730000149,0.00020281200002614241,800534,161732
opentelemetry_demo,colocated,ND,24,matched_stable_endpoint,0.1957483730000149,0.0001280109999868273,800534,161732
opentelemetry_demo,colocated,ND,24,all_calibration_endpoint,0.1957483730000149,0.00011537499997871237,800534,161732
opentelemetry_demo,colocated,ND,25,learner_state_only,0.1932194390000177,0.00030242799999768977,800534,161596
opentelemetry_demo,colocated,ND,25,temporal_logit_lower,0.1932194390000177,0.00033582900002215865,800534,161596
opentelemetry_demo,colocated,ND,25,temporal_logit_midpoint,0.1932194390000177,0.00032310599999618717,800534,161596
opentelemetry_demo,colocated,ND,25,temporal_logit_upper,0.1932194390000177,0.00031926299999440744,800534,161596
opentelemetry_demo,colocated,ND,25,source_500ms_failover,0.1932194390000177,0.0002050580000059199,800534,161596
opentelemetry_demo,colocated,ND,25,matched_stable_endpoint,0.1932194390000177,0.0001266740000005484,800534,161596
opentelemetry_demo,colocated,ND,25,all_calibration_endpoint,0.1932194390000177,0.0001168930000119417,800534,161596
opentelemetry_demo,colocated,ND,26,learner_state_only,0.20262009800001124,0.0002847180000173921,800534,161666
opentelemetry_demo,colocated,ND,26,temporal_logit_lower,0.20262009800001124,0.00034255399998528446,800534,161666
opentelemetry_demo,colocated,ND,26,temporal_logit_midpoint,0.20262009800001124,0.000309340000001157,800534,161666
opentelemetry_demo,colocated,ND,26,temporal_logit_upper,0.20262009800001124,0.0003128510000180995,800534,161666
opentelemetry_demo,colocated,ND,26,source_500ms_failover,0.20262009800001124,0.00021794700001009915,800534,161666
opentelemetry_demo,colocated,ND,26,matched_stable_endpoint,0.20262009800001124,0.00013077500000235887,800534,161666
opentelemetry_demo,colocated,ND,26,all_calibration_endpoint,0.20262009800001124,0.00011845299999890813,800534,161666
opentelemetry_demo,colocated,ND,27,learner_state_only,0.19388287399999626,0.0002775830000132373,800534,162051
opentelemetry_demo,colocated,ND,27,temporal_logit_lower,0.19388287399999626,0.000329448999991655,800534,162051
opentelemetry_demo,colocated,ND,27,temporal_logit_midpoint,0.19388287399999626,0.0002953300000001491,800534,162051
opentelemetry_demo,colocated,ND,27,temporal_logit_upper,0.19388287399999626,0.000292136000012988,800534,162051
opentelemetry_demo,colocated,ND,27,source_500ms_failover,0.19388287399999626,0.00020553199999540084,800534,162051
opentelemetry_demo,colocated,ND,27,matched_stable_endpoint,0.19388287399999626,0.00013723400002163544,800534,162051
opentelemetry_demo,colocated,ND,27,all_calibration_endpoint,0.19388287399999626,0.00012092000000052394,800534,162051
opentelemetry_demo,colocated,ND,28,learner_state_only,0.1936446539999963,0.0002957940000101189,800534,161403
opentelemetry_demo,colocated,ND,28,temporal_logit_lower,0.1936446539999963,0.0003093739999826539,800534,161403
opentelemetry_demo,colocated,ND,28,temporal_logit_midpoint,0.1936446539999963,0.00028916599998751735,800534,161403
opentelemetry_demo,colocated,ND,28,temporal_logit_upper,0.1936446539999963,0.0002972310000188827,800534,161403
opentelemetry_demo,colocated,ND,28,source_500ms_failover,0.1936446539999963,0.0002142410000089967,800534,161403
opentelemetry_demo,colocated,ND,28,matched_stable_endpoint,0.1936446539999963,0.0001302229999851079,800534,161403
opentelemetry_demo,colocated,ND,28,all_calibration_endpoint,0.1936446539999963,0.00011876400000687681,800534,161403
opentelemetry_demo,colocated,ND,29,learner_state_only,0.19388605099999268,0.00027911399999425157,800534,161670
opentelemetry_demo,colocated,ND,29,temporal_logit_lower,0.19388605099999268,0.0003251889999944524,800534,161670
opentelemetry_demo,colocated,ND,29,temporal_logit_midpoint,0.19388605099999268,0.0003030009999918093,800534,161670
opentelemetry_demo,colocated,ND,29,temporal_logit_upper,0.19388605099999268,0.00030253099998844846,800534,161670
opentelemetry_demo,colocated,ND,29,source_500ms_failover,0.19388605099999268,0.00020991900001376962,800534,161670
opentelemetry_demo,colocated,ND,29,matched_stable_endpoint,0.19388605099999268,0.0001301189999765029,800534,161670
opentelemetry_demo,colocated,ND,29,all_calibration_endpoint,0.19388605099999268,0.00011890300001482501,800534,161670
opentelemetry_demo,split,N,0,learner_state_only,0.1925428110000098,0.00028329799999937677,757334,156180
opentelemetry_demo,split,N,0,temporal_logit_lower,0.1925428110000098,0.0003208680000170716,757334,156180
opentelemetry_demo,split,N,0,temporal_logit_midpoint,0.1925428110000098,0.000320665000003828,757334,156180
opentelemetry_demo,split,N,0,temporal_logit_upper,0.1925428110000098,0.00030797700000562145,757334,156180
opentelemetry_demo,split,N,0,source_500ms_failover,0.1925428110000098,0.00021067800000196257,757334,156180
opentelemetry_demo,split,N,0,matched_stable_endpoint,0.1925428110000098,0.00013107699999181932,757334,156180
opentelemetry_demo,split,N,0,all_calibration_endpoint,0.1925428110000098,0.0001273789999913788,757334,156180
opentelemetry_demo,split,N,1,learner_state_only,0.1997274849999826,0.00029365999998276493,757334,156146
opentelemetry_demo,split,N,1,temporal_logit_lower,0.1997274849999826,0.0003532519999964734,757334,156146
opentelemetry_demo,split,N,1,temporal_logit_midpoint,0.1997274849999826,0.0003319099999998798,757334,156146
opentelemetry_demo,split,N,1,temporal_logit_upper,0.1997274849999826,0.00032092399999328336,757334,156146
opentelemetry_demo,split,N,1,source_500ms_failover,0.1997274849999826,0.00021199400001137292,757334,156146
opentelemetry_demo,split,N,1,matched_stable_endpoint,0.1997274849999826,0.00013673500001232242,757334,156146
opentelemetry_demo,split,N,1,all_calibration_endpoint,0.1997274849999826,0.00012113999997609426,757334,156146
opentelemetry_demo,split,N,2,learner_state_only,0.19605309199999965,0.00030498300000658674,757334,156110
opentelemetry_demo,split,N,2,temporal_logit_lower,0.19605309199999965,0.00035302500000966575,757334,156110
opentelemetry_demo,split,N,2,temporal_logit_midpoint,0.19605309199999965,0.00034332699999595206,757334,156110
opentelemetry_demo,split,N,2,temporal_logit_upper,0.19605309199999965,0.00032693599999333856,757334,156110
opentelemetry_demo,split,N,2,source_500ms_failover,0.19605309199999965,0.0002239740000220536,757334,156110
opentelemetry_demo,split,N,2,matched_stable_endpoint,0.19605309199999965,0.0001359569999976884,757334,156110
opentelemetry_demo,split,N,2,all_calibration_endpoint,0.19605309199999965,0.00013094800002022566,757334,156110
opentelemetry_demo,split,N,3,learner_state_only,0.24739560300000107,0.0002722240000139209,757334,156085
opentelemetry_demo,split,N,3,temporal_logit_lower,0.24739560300000107,0.0003484080000077938,757334,156085
opentelemetry_demo,split,N,3,temporal_logit_midpoint,0.24739560300000107,0.00030795299997521397,757334,156085
opentelemetry_demo,split,N,3,temporal_logit_upper,0.24739560300000107,0.0003182709999975941,757334,156085
opentelemetry_demo,split,N,3,source_500ms_failover,0.24739560300000107,0.00022308399999815265,757334,156085
opentelemetry_demo,split,N,3,matched_stable_endpoint,0.24739560300000107,0.00013687800000639072,757334,156085
opentelemetry_demo,split,N,3,all_calibration_endpoint,0.24739560300000107,0.00012437600000225757,757334,156085
opentelemetry_demo,split,N,4,learner_state_only,0.1930176930000016,0.0002841859999875851,757334,156273
opentelemetry_demo,split,N,4,temporal_logit_lower,0.1930176930000016,0.0003678180000008524,757334,156273
opentelemetry_demo,split,N,4,temporal_logit_midpoint,0.1930176930000016,0.00032296799997766357,757334,156273
opentelemetry_demo,split,N,4,temporal_logit_upper,0.1930176930000016,0.00033221299997876486,757334,156273
opentelemetry_demo,split,N,4,source_500ms_failover,0.1930176930000016,0.00022649100000649014,757334,156273
opentelemetry_demo,split,N,4,matched_stable_endpoint,0.1930176930000016,0.0001312469999845689,757334,156273
opentelemetry_demo,split,N,4,all_calibration_endpoint,0.1930176930000016,0.00011747100001002764,757334,156273
opentelemetry_demo,split,N,5,learner_state_only,0.19191483099999118,0.00027886699999157827,757334,156107
opentelemetry_demo,split,N,5,temporal_logit_lower,0.19191483099999118,0.00034153400000036527,757334,156107
opentelemetry_demo,split,N,5,temporal_logit_midpoint,0.19191483099999118,0.0003239239999857091,757334,156107
opentelemetry_demo,split,N,5,temporal_logit_upper,0.19191483099999118,0.0003079920000175207,757334,156107
opentelemetry_demo,split,N,5,source_500ms_failover,0.19191483099999118,0.00021206600001733023,757334,156107
opentelemetry_demo,split,N,5,matched_stable_endpoint,0.19191483099999118,0.00013055800002348406,757334,156107
opentelemetry_demo,split,N,5,all_calibration_endpoint,0.19191483099999118,0.00011687600002119325,757334,156107
opentelemetry_demo,split,N,6,learner_state_only,0.19826296599998727,0.0002842910000140364,757334,156075
opentelemetry_demo,split,N,6,temporal_logit_lower,0.19826296599998727,0.00034258599998793215,757334,156075
opentelemetry_demo,split,N,6,temporal_logit_midpoint,0.19826296599998727,0.00031561599999463397,757334,156075
opentelemetry_demo,split,N,6,temporal_logit_upper,0.19826296599998727,0.0003226709999921695,757334,156075
opentelemetry_demo,split,N,6,source_500ms_failover,0.19826296599998727,0.00021881700001813442,757334,156075
opentelemetry_demo,split,N,6,matched_stable_endpoint,0.19826296599998727,0.00013090100000567872,757334,156075
opentelemetry_demo,split,N,6,all_calibration_endpoint,0.19826296599998727,0.00011955299999044655,757334,156075
opentelemetry_demo,split,N,7,learner_state_only,0.19294076399998517,0.0003015289999837023,757334,156083
opentelemetry_demo,split,N,7,temporal_logit_lower,0.19294076399998517,0.00037155600000460254,757334,156083
opentelemetry_demo,split,N,7,temporal_logit_midpoint,0.19294076399998517,0.00032583899999849564,757334,156083
opentelemetry_demo,split,N,7,temporal_logit_upper,0.19294076399998517,0.0003407429999811029,757334,156083
opentelemetry_demo,split,N,7,source_500ms_failover,0.19294076399998517,0.0002155749999985801,757334,156083
opentelemetry_demo,split,N,7,matched_stable_endpoint,0.19294076399998517,0.0001342660000034357,757334,156083
opentelemetry_demo,split,N,7,all_calibration_endpoint,0.19294076399998517,0.00012360299999158997,757334,156083
opentelemetry_demo,split,N,8,learner_state_only,0.19225429200000121,0.00028845700001056684,757334,156069
opentelemetry_demo,split,N,8,temporal_logit_lower,0.19225429200000121,0.0003479739999932008,757334,156069
opentelemetry_demo,split,N,8,temporal_logit_midpoint,0.19225429200000121,0.00033132400000113194,757334,156069
opentelemetry_demo,split,N,8,temporal_logit_upper,0.19225429200000121,0.0003264300000012099,757334,156069
opentelemetry_demo,split,N,8,source_500ms_failover,0.19225429200000121,0.00021046800000590338,757334,156069
opentelemetry_demo,split,N,8,matched_stable_endpoint,0.19225429200000121,0.00012502600000630082,757334,156069
opentelemetry_demo,split,N,8,all_calibration_endpoint,0.19225429200000121,0.00011460799998985749,757334,156069
opentelemetry_demo,split,N,9,learner_state_only,0.19249469900000804,0.00029348600000389524,757334,155998
opentelemetry_demo,split,N,9,temporal_logit_lower,0.19249469900000804,0.00033766100000320876,757334,155998
opentelemetry_demo,split,N,9,temporal_logit_midpoint,0.19249469900000804,0.00031585700000391626,757334,155998
opentelemetry_demo,split,N,9,temporal_logit_upper,0.19249469900000804,0.0003151049999985389,757334,155998
opentelemetry_demo,split,N,9,source_500ms_failover,0.19249469900000804,0.00021231799999554823,757334,155998
opentelemetry_demo,split,N,9,matched_stable_endpoint,0.19249469900000804,0.00012841600002388986,757334,155998
opentelemetry_demo,split,N,9,all_calibration_endpoint,0.19249469900000804,0.00011616399999070381,757334,155998
opentelemetry_demo,split,N,10,learner_state_only,0.19265512900000203,0.00028674100002490377,764534,156966
opentelemetry_demo,split,N,10,temporal_logit_lower,0.19265512900000203,0.0003348609999989094,764534,156966
opentelemetry_demo,split,N,10,temporal_logit_midpoint,0.19265512900000203,0.00031807600001343417,764534,156966
opentelemetry_demo,split,N,10,temporal_logit_upper,0.19265512900000203,0.00030742000001282577,764534,156966
opentelemetry_demo,split,N,10,source_500ms_failover,0.19265512900000203,0.00020683100001406274,764534,156966
opentelemetry_demo,split,N,10,matched_stable_endpoint,0.19265512900000203,0.00012897999999950116,764534,156966
opentelemetry_demo,split,N,10,all_calibration_endpoint,0.19265512900000203,0.00013429099999484606,764534,156966
opentelemetry_demo,split,N,11,learner_state_only,0.1925862390000077,0.0002766350000058537,764534,157021
opentelemetry_demo,split,N,11,temporal_logit_lower,0.1925862390000077,0.0003268370000171217,764534,157021
opentelemetry_demo,split,N,11,temporal_logit_midpoint,0.1925862390000077,0.0003018689999976232,764534,157021
opentelemetry_demo,split,N,11,temporal_logit_upper,0.1925862390000077,0.00031135899999412686,764534,157021
opentelemetry_demo,split,N,11,source_500ms_failover,0.1925862390000077,0.00020489300001713673,764534,157021
opentelemetry_demo,split,N,11,matched_stable_endpoint,0.1925862390000077,0.00012768799999207658,764534,157021
opentelemetry_demo,split,N,11,all_calibration_endpoint,0.1925862390000077,0.00011748999997962528,764534,157021
opentelemetry_demo,split,N,12,learner_state_only,0.192259928999988,0.0002980849999971724,764534,157188
opentelemetry_demo,split,N,12,temporal_logit_lower,0.192259928999988,0.0003881379999768342,764534,157188
opentelemetry_demo,split,N,12,temporal_logit_midpoint,0.192259928999988,0.00036856600002010964,764534,157188
opentelemetry_demo,split,N,12,temporal_logit_upper,0.192259928999988,0.00036309499998310457,764534,157188
opentelemetry_demo,split,N,12,source_500ms_failover,0.192259928999988,0.0002161040000032699,764534,157188
opentelemetry_demo,split,N,12,matched_stable_endpoint,0.192259928999988,0.0001307150000116053,764534,157188
opentelemetry_demo,split,N,12,all_calibration_endpoint,0.192259928999988,0.00011647899998479261,764534,157188
opentelemetry_demo,split,N,13,learner_state_only,0.1929068669999765,0.0002914629999963836,764534,156723
opentelemetry_demo,split,N,13,temporal_logit_lower,0.1929068669999765,0.0003301410000062788,764534,156723
opentelemetry_demo,split,N,13,temporal_logit_midpoint,0.1929068669999765,0.0003143870000030802,764534,156723
opentelemetry_demo,split,N,13,temporal_logit_upper,0.1929068669999765,0.0003037489999826448,764534,156723
opentelemetry_demo,split,N,13,source_500ms_failover,0.1929068669999765,0.00022940399998105931,764534,156723
opentelemetry_demo,split,N,13,matched_stable_endpoint,0.1929068669999765,0.00013696999999979198,764534,156723
opentelemetry_demo,split,N,13,all_calibration_endpoint,0.1929068669999765,0.00012551899999380112,764534,156723
opentelemetry_demo,split,N,14,learner_state_only,0.19324009700000033,0.0002723400000093079,764534,156910
opentelemetry_demo,split,N,14,temporal_logit_lower,0.19324009700000033,0.00032461499998248655,764534,156910
opentelemetry_demo,split,N,14,temporal_logit_midpoint,0.19324009700000033,0.0003276440000092862,764534,156910
