profile,representation,phase,method,planned,qualified,failed,total_median_ms,kernel_median_ms,cpu_median_ms,conversion_median_ms,key_check_median_ms,construction_median_ms,update_median_ms,query_including_update_median_ms,inference_median_ms,reconstructed_records,over_ours_direct,pairs_ours_direct,over_ours_prepared,pairs_ours_prepared
deathstarbench_social_network,completion_projected,metadata,ours_direct,66,66,0,0.6542215,0.5188675,0.656215,0.1497655,0.028599,0.0,0.0,0.476403,0.476403,0,,0,1.3254389637809587,22
deathstarbench_social_network,completion_projected,metadata,ours_prepared,66,66,0,0.517565,0.377983,0.5195905000000001,0.14468599999999998,0.029455000000000002,0.0,0.0,0.348784,0.348784,0,0.7545206186323419,22,,0
deathstarbench_social_network,completion_projected,metadata,cudd_fixed,66,66,0,0.55254,0.395857,0.5546610000000001,0.15070250000000002,0.029775999999999997,0.0,0.0,0.364894,0.364894,0,0.8040229374952116,22,1.0481711086505028,22
deathstarbench_social_network,completion_projected,metadata,cudd_sift,66,66,0,0.5682695,0.4122925,0.570445,0.155341,0.0300915,0.0,0.0,0.382973,0.382973,0,0.8289527499771473,22,1.0451758087434968,22
deathstarbench_social_network,completion_projected,metadata,agrum_conditioned,66,66,0,6.224614,6.075108999999999,6.2270924999999995,0.15705449999999999,0.034269,0.0,0.0019885,6.0400785,6.0381405,0,6.182119106717341,22,10.241377945628097,22
deathstarbench_social_network,completion_projected,metadata,agrum_joint,66,66,0,2.1013195,1.922251,2.103889,0.1869005,0.033488000000000004,0.0,0.002009,1.8882125,1.8862985,0,2.130947961561281,22,3.4985210793015082,22
deathstarbench_social_network,completion_projected,metadata,storm_sparse,66,66,0,1.0778400000000001,0.8981334999999999,1.080322,0.21493800000000002,0.033117,0.0,0.0019485,0.863319,0.8613455,0,1.3721905811349395,22,2.0351472961385557,22
deathstarbench_social_network,completion_projected,metadata,storm_compact,66,66,0,0.8162754999999999,0.6712135,0.818674,0.1504675,0.0332175,0.0,0.0019735,0.6339035,0.6319545,0,1.1772736353777278,22,1.4376936077911746,22
deathstarbench_social_network,completion_projected,structure,ours_direct,66,66,0,0.6661090000000001,0.5259514999999999,0.6680174999999999,0.146279,0.0302215,0.000942,0.0,0.4953935,0.4953935,66,,0,0.7917599447508763,22
deathstarbench_social_network,completion_projected,structure,ours_prepared,66,66,0,1.5661610000000001,1.422672,1.568169,0.148028,0.030377,1.0381610000000001,0.0,0.3395515,0.3395515,66,1.263024837909571,22,,0
